x,y,rho,u,v,p,uu,vv,ww,_uv
0.92983502,0.85869628,0.99808949,1.0716193,0.14415051,0.9974733,1.54E-05,1.90E-07,7.03E-12,-1.94E-06
0.94069201,0.85869628,0.99812591,1.0702839,0.14387088,0.99751812,2.29E-05,2.20E-07,6.97E-12,-1.95E-06
0.95154905,0.85869628,0.99815363,1.0689709,0.14361684,0.99756384,4.10E-07,2.19E-07,6.89E-12,-1.64E-07
0.96240604,0.85869628,0.99819297,1.0676457,0.14338683,0.99760848,1.63E-05,4.14E-07,6.81E-12,-2.92E-06
0.97326303,0.85869628,0.99821746,1.0663465,0.14318399,0.99765706,1.77E-05,2.61E-08,6.75E-12,-1.06E-06
0.98412001,0.85869628,0.998254,1.0650555,0.14300203,0.99770004,2.04E-05,2.49E-07,6.73E-12,-1.19E-06
0.994977,0.85869628,0.99828261,1.0637892,0.14284378,0.99774575,2.07E-07,2.96E-07,6.74E-12,-8.14E-08
1.005834,0.85869628,0.99830848,1.062526,0.14271094,0.99778503,5.27E-06,7.58E-08,6.79E-12,3.07E-06
1.016691,0.85869628,0.99834538,1.0612655,0.14259592,0.99782825,2.64E-07,2.15E-07,6.85E-12,5.68E-07
1.027548,0.85869628,0.99837023,1.0600215,0.14250471,0.99787092,1.73E-06,6.86E-08,6.92E-12,1.40E-07
1.0384049,0.85869628,0.99840701,1.0587966,0.14243202,0.99791336,2.40E-08,3.68E-07,7.01E-12,2.42E-07
1.0492619,0.85869628,0.9984315,1.0575862,0.14238198,0.99795669,0,1.22E-07,7.11E-12,7.33E-07
1.0601189,0.85869628,0.99846798,1.0563763,0.14234994,0.99799949,8.16E-06,1.61E-07,7.23E-12,3.23E-07
1.0709759,0.85869628,0.99848962,1.055187,0.14233707,0.99804103,3.59E-06,2.61E-07,7.39E-12,-1.99E-07
1.0818329,0.85869628,0.99852669,1.0540185,0.14234309,0.99807894,1.19E-06,8.68E-09,7.56E-12,2.57E-07
1.0926899,0.85869628,0.9985401,1.0528711,0.14236788,0.99812013,0,7.40E-10,7.76E-12,3.95E-06
1.1035469,0.85869628,0.99857807,1.0517131,0.14240441,0.99814266,4.12E-06,5.21E-07,7.98E-12,-2.48E-06
1.1144038,0.85869628,0.99859726,1.050597,0.14246383,0.99818349,0,0,8.21E-12,2.98E-06
1.1252608,0.85869628,0.99863511,1.0494581,0.14253426,0.99822009,3.43E-05,1.82E-07,8.43E-12,-1.62E-06
1.1361178,0.85869628,0.99865663,1.0483719,0.14262173,0.99826062,3.07E-06,2.09E-10,8.66E-12,1.90E-06
1.1469749,0.85869628,0.99867547,1.0472803,0.14270604,0.99830115,6.90E-07,3.80E-09,8.92E-12,1.08E-06
1.1578319,0.85869628,0.9987129,1.0461895,0.14280114,0.99833751,2.22E-05,6.90E-07,9.17E-12,-4.89E-06
1.1686889,0.85869628,0.99872309,1.0451407,0.14291756,0.99836206,1.17E-07,2.30E-09,9.40E-12,1.77E-06
1.1795459,0.85869628,0.99875832,1.0440824,0.14304279,0.99839693,2.74E-05,9.87E-09,9.60E-12,-1.18E-06
1.1904029,0.85869628,0.99877924,1.0430536,0.14318217,0.9984318,2.00E-05,1.18E-07,9.78E-12,-9.88E-07
1.2012599,0.85869628,0.99879891,1.0420481,0.14333458,0.99847168,8.73E-07,5.65E-08,9.93E-12,6.58E-07
1.2121168,0.85869628,0.99883378,1.0410379,0.14349718,0.9985047,6.47E-06,6.03E-07,1.01E-11,-1.98E-06
1.2229738,0.85869628,0.99884427,1.040055,0.1436843,0.99852496,1.40E-05,3.93E-08,1.03E-11,9.26E-08
-0.38386089,0.86891603,0.99710083,1.0777056,0.30427673,0.99613047,1.03E-05,7.32E-07,1.78E-12,-1.22E-06
-0.3730039,0.86891603,0.99706531,1.0791173,0.30392832,0.99608326,4.16E-06,2.70E-07,1.92E-12,3.62E-06
-0.36214688,0.86891603,0.99703437,1.0805258,0.30353805,0.99604642,4.86E-06,6.89E-07,2.06E-12,1.26E-06
-0.3512899,0.86891603,0.99700713,1.0819384,0.303112,0.99599564,5.69E-06,5.57E-07,2.21E-12,-2.21E-06
-0.34043291,0.86891603,0.99698251,1.0833496,0.30264494,0.99595779,1.71E-05,1.94E-06,2.37E-12,-5.57E-06
-0.32957593,0.86891603,0.99695134,1.084772,0.30214399,0.99590665,1.06E-05,1.53E-06,2.53E-12,-4.39E-06
-0.31871894,0.86891603,0.99691176,1.0862015,0.30160722,0.99586999,0,1.81E-07,2.70E-12,3.95E-06
-0.30786192,0.86891603,0.99687916,1.0876198,0.3010278,0.99581814,6.49E-06,0,2.87E-12,3.45E-06
-0.29700494,0.86891603,0.99685818,1.0890273,0.30040583,0.99578613,2.31E-05,1.10E-06,3.03E-12,-4.38E-06
-0.28614795,0.86891603,0.99682736,1.090444,0.29974824,0.99573314,2.19E-05,4.63E-07,3.20E-12,-3.26E-06
-0.27529097,0.86891603,0.99679053,1.09187,0.29905203,0.99570173,1.46E-06,4.21E-09,3.37E-12,3.94E-06
-0.26443398,0.86891603,0.99675918,1.0932854,0.29831508,0.99565297,1.17E-06,0,3.52E-12,5.90E-06
-0.25357699,0.86891603,0.99673945,1.0946784,0.29753315,0.99561828,1.07E-05,2.81E-07,3.66E-12,-1.26E-06
-0.24271999,0.86891603,0.99671155,1.0960708,0.29671422,0.99557257,1.35E-05,1.92E-07,3.77E-12,-9.61E-07
-0.23186301,0.86891603,0.99667656,1.0974721,0.29585546,0.99553746,9.24E-06,1.92E-07,3.85E-12,1.18E-06
-0.22100601,0.86891603,0.99664503,1.0988665,0.29495597,0.99549091,0,1.56E-07,3.92E-12,5.82E-06
-0.21014902,0.86891603,0.99662441,1.1002271,0.29401308,0.99545777,2.77E-06,1.80E-08,3.97E-12,8.89E-07
-0.19929203,0.86891603,0.99660581,1.1015773,0.29302916,0.9954285,2.93E-05,7.15E-07,4.04E-12,-6.05E-06
-0.18843503,0.86891603,0.99657738,1.1029336,0.29200554,0.9953807,1.26E-05,1.35E-06,4.14E-12,-3.34E-06
-0.17757805,0.86891603,0.99654305,1.1042774,0.29094887,0.99535227,5.30E-06,1.20E-09,4.29E-12,4.89E-06
-0.16672106,0.86891603,0.99651474,1.1056635,0.28988841,0.99530607,1.42E-06,7.20E-07,4.53E-12,1.84E-06
-0.15586406,0.86891603,0.99649376,1.1070473,0.28880948,0.99527401,5.25E-06,3.84E-07,4.80E-12,-2.01E-06
-0.14500707,0.86891603,0.99647009,1.1084123,0.28768617,0.99522513,2.55E-05,1.08E-06,5.07E-12,-4.70E-06
-0.13415009,0.86891603,0.99644375,1.1097717,0.28652209,0.99519223,1.20E-05,4.62E-07,5.32E-12,-2.24E-06
-0.12329309,0.86891603,0.99641299,1.111117,0.28531379,0.99516475,6.24E-06,6.45E-07,5.54E-12,8.18E-07
-0.1124361,0.86891603,0.99638289,1.1124384,0.28406525,0.99512309,1.31E-06,0,5.77E-12,7.10E-06
-0.10157911,0.86891603,0.99636263,1.1137096,0.28277147,0.99508983,1.36E-05,6.51E-08,6.01E-12,5.46E-07
-0.090722114,0.86891603,0.99634719,1.1149718,0.28143477,0.99506581,1.73E-05,8.43E-07,6.29E-12,-4.23E-06
-0.079865128,0.86891603,0.99632275,1.1162131,0.28005964,0.9950211,1.70E-05,1.06E-06,6.63E-12,-4.21E-06
-0.069008134,0.86891603,0.99630266,1.1174315,0.27864671,0.99499512,3.52E-06,5.41E-07,7.02E-12,-1.13E-06
-0.058151145,0.86891603,0.99627292,1.1186198,0.27719483,0.99497575,9.28E-07,3.37E-08,7.45E-12,2.80E-06
-0.047294155,0.86891603,0.99625736,1.119772,0.27570033,0.9949435,3.70E-06,7.77E-07,7.90E-12,-6.31E-07
-0.036437161,0.86891603,0.99623424,1.1209006,0.27417451,0.99491072,0,0,8.35E-12,6.19E-06
-0.025580171,0.86891603,0.99621969,1.121985,0.27260765,0.99489087,3.24E-06,1.21E-07,8.80E-12,3.06E-06
-0.01472318,0.86891603,0.99620867,1.1230376,0.27100509,0.99487174,5.97E-06,4.97E-07,9.21E-12,-1.45E-06
-0.003866189,0.86891603,0.99619663,1.1240524,0.2693682,0.99484468,1.50E-05,1.61E-06,9.60E-12,-4.41E-06
0.006990802,0.86891603,0.99617976,1.1250397,0.26770088,0.99482745,1.63E-05,1.13E-06,9.91E-12,-4.10E-06
0.017847793,0.86891603,0.99616832,1.1259874,0.26600036,0.99480981,1.34E-05,6.69E-07,1.01E-11,-5.01E-06
0.028704785,0.86891603,0.99615502,1.1268911,0.26427054,0.994789,2.13E-05,9.91E-08,1.02E-11,-3.17E-06
0.039561775,0.86891603,0.99613637,1.1277736,0.2625103,0.99477631,0,1.34E-07,1.01E-11,1.22E-06
0.050418768,0.86891603,0.99612814,1.1286086,0.26072052,0.99476039,0,4.67E-07,9.83E-12,3.86E-07
0.061275758,0.86891603,0.99611813,1.1293942,0.25890559,0.99474955,1.83E-06,2.52E-07,9.49E-12,9.68E-07
0.072132751,0.86891603,0.99611139,1.130136,0.25706646,0.99473977,4.23E-06,1.95E-08,9.08E-12,3.22E-06
0.082989737,0.86891603,0.99610507,1.1308405,0.2552011,0.99473125,7.89E-06,1.22E-07,8.63E-12,1.53E-06
0.093846731,0.86891603,0.99609923,1.1314963,0.25331327,0.99470848,4.91E-06,6.44E-07,8.20E-12,4.86E-07
0.10470372,0.86891603,0.99609393,1.1321018,0.25140506,0.99471629,8.90E-06,4.20E-07,7.87E-12,-8.37E-07
0.11556071,0.86891603,0.99608994,1.1326705,0.24947901,0.99471003,7.58E-06,2.05E-07,7.72E-12,1.51E-06
0.1264177,0.86891603,0.99608755,1.13319,0.24753287,0.99470538,9.44E-06,9.40E-07,7.84E-12,-1.00E-06
0.1372747,0.86891603,0.99608433,1.1336746,0.24557376,0.99470162,0,4.71E-09,8.24E-12,1.39E-06
0.14813168,0.86891603,0.99609613,1.1340904,0.24359594,0.9947015,1.42E-06,1.23E-06,8.88E-12,-4.45E-06
0.15898867,0.86891603,0.99609387,1.1344675,0.24161054,0.99470317,4.22E-07,2.94E-07,9.69E-12,8.96E-07
0.16984567,0.86891603,0.9960947,1.134792,0.23961395,0.99470234,1.54E-05,9.57E-08,1.06E-11,-6.43E-08
0.18070266,0.86891603,0.99610192,1.1350744,0.23760328,0.99470514,3.32E-06,1.01E-06,1.16E-11,-8.52E-07
0.19155966,0.86891603,0.99610394,1.1353034,0.23558956,0.99472123,7.21E-06,1.44E-07,1.26E-11,-9.09E-07
0.20241664,0.86891603,0.99610555,1.1354882,0.23356935,0.9947269,1.13E-06,2.42E-07,1.35E-11,3.13E-06
0.21327363,0.86891603,0.99610817,1.135632,0.23154542,0.9947331,8.70E-07,4.82E-08,1.44E-11,6.65E-06
0.22413063,0.86891603,0.99612278,1.1356962,0.22951682,0.99475515,8.14E-06,1.73E-07,1.51E-11,1.92E-07
0.23498762,0.86891603,0.9961381,1.1357212,0.22748561,0.99476349,3.43E-05,1.00E-06,1.56E-11,-5.28E-06
0.2458446,0.86891603,0.99615294,1.135713,0.22545668,0.99477416,5.56E-06,1.05E-06,1.60E-11,-3.57E-06
0.25670159,0.86891603,0.99615735,1.1356446,0.22343433,0.99479812,8.15E-06,1.27E-08,1.62E-11,-1.79E-06
0.26755857,0.86891603,0.99616444,1.1355374,0.22141424,0.99480659,3.97E-06,0,1.62E-11,1.28E-06
0.27841559,0.86891603,0.99617898,1.135375,0.21939929,0.99483788,0,0,1.62E-11,2.18E-06
0.28927258,0.86891603,0.99620134,1.1351618,0.21738978,0.99484837,1.18E-05,1.28E-07,1.60E-11,7.33E-07
0.30012956,0.86891603,0.9962185,1.1349002,0.21539001,0.99488097,7.82E-06,2.81E-07,1.57E-11,-1.30E-06
0.31098655,0.86891603,0.99623406,1.1346046,0.21340196,0.99489743,0,1.80E-07,1.52E-11,2.82E-06
0.32184353,0.86891603,0.99625683,1.1342504,0.21142551,0.99493176,6.52E-07,9.88E-08,1.47E-11,9.53E-07
0.33270052,0.86891603,0.99627811,1.1338429,0.20946041,0.99495745,2.00E-05,8.30E-07,1.42E-11,-1.78E-06
0.34355754,0.86891603,0.99628806,1.1334029,0.20751569,0.99498034,4.04E-06,0,1.36E-11,2.99E-06
0.35441452,0.86891603,0.99632001,1.132905,0.20558192,0.99501657,2.42E-05,1.49E-08,1.31E-11,-1.74E-06
0.36527151,0.86891603,0.9963426,1.132375,0.20366757,0.99505258,2.35E-05,6.98E-08,1.26E-11,-1.55E-06
0.37612849,0.86891603,0.99636233,1.1318021,0.20177144,0.99507272,1.67E-05,1.64E-07,1.23E-11,-1.60E-06
0.38698548,0.86891603,0.99638695,1.1311946,0.19989714,0.9951095,7.64E-07,0,1.23E-11,-3.99E-07
0.39784247,0.86891603,0.99641079,1.1305392,0.19804361,0.9951511,4.54E-06,2.38E-07,1.24E-11,2.72E-06
0.40869948,0.86891603,0.9964335,1.1298441,0.19621339,0.99518549,3.17E-07,2.00E-07,1.27E-11,3.48E-06
0.41955647,0.86891603,0.99646711,1.129087,0.19440371,0.99521226,2.26E-05,6.04E-07,1.30E-11,-4.46E-06
0.43041345,0.86891603,0.99649191,1.1283262,0.19262293,0.99525577,2.59E-07,1.25E-07,1.35E-11,3.09E-06
0.44127044,0.86891603,0.99652815,1.1274993,0.19086459,0.99529535,1.92E-05,5.84E-07,1.39E-11,-4.06E-06
0.45212743,0.86891603,0.99654335,1.1266624,0.18913729,0.99533463,1.62E-06,0,1.42E-11,1.93E-06
0.46298441,0.86891603,0.99658144,1.1257727,0.1874337,0.99537861,5.13E-06,2.52E-07,1.46E-11,6.22E-07
0.47384143,0.86891603,0.99660492,1.1248626,0.18576141,0.99542421,0,0,1.50E-11,2.69E-06
0.48469841,0.86891603,0.99664152,1.1239032,0.18411578,0.99546868,7.64E-06,2.07E-07,1.55E-11,-1.18E-07
0.4955554,0.86891603,0.99667066,1.1229167,0.18250149,0.99550879,1.82E-05,1.01E-07,1.60E-11,-1.46E-06
0.50641239,0.86891603,0.99670678,1.1219108,0.18091744,0.99555469,5.14E-06,8.36E-08,1.64E-11,-6.27E-07
0.51726937,0.86891603,0.99673659,1.1208662,0.17936645,0.99559957,1.43E-05,1.81E-07,1.66E-11,5.62E-07
0.52812636,0.86891603,0.99677014,1.1198035,0.17784591,0.99564594,4.48E-06,1.89E-07,1.68E-11,5.96E-07
0.53898335,0.86891603,0.99680042,1.1187097,0.17635882,0.99569273,3.82E-06,7.44E-08,1.70E-11,9.62E-07
0.54984033,0.86891603,0.99684334,1.1175762,0.17490283,0.99573958,2.17E-05,6.27E-07,1.72E-11,-2.60E-06
0.56069732,0.86891603,0.99687445,1.116436,0.17348285,0.99578553,8.45E-06,2.37E-07,1.73E-11,-1.54E-06
0.57155436,0.86891603,0.99691141,1.11527,0.17209606,0.99583584,1.40E-05,1.38E-07,1.74E-11,-1.03E-06
0.58241135,0.86891603,0.99693805,1.114095,0.17074433,0.99588388,0,0,1.74E-11,2.96E-06
0.59326833,0.86891603,0.99697995,1.1128689,0.16942467,0.99593639,2.07E-05,3.11E-07,1.73E-11,-2.36E-06
0.60412532,0.86891603,0.99701566,1.1116412,0.16814193,0.99598444,1.79E-05,1.57E-07,1.70E-11,-5.47E-07
0.61498231,0.86891603,0.99704939,1.1104038,0.16689368,0.99603456,1.10E-05,0,1.66E-11,1.49E-06
0.62583929,0.86891603,0.99708754,1.109138,0.16568053,0.99608243,8.80E-06,1.21E-07,1.60E-11,-3.24E-07
0.63669628,0.86891603,0.9971242,1.1078566,0.16450186,0.99613017,8.16E-06,8.18E-08,1.53E-11,-8.62E-07
0.64755327,0.86891603,0.99716055,1.1065754,0.16335978,0.99618077,0,9.14E-08,1.45E-11,2.05E-06
0.65841025,0.86891603,0.99720281,1.1052632,0.16225079,0.9962399,2.60E-06,3.94E-07,1.36E-11,-2.12E-07
0.66926724,0.86891603,0.99723005,1.1039463,0.16118088,0.99628866,1.38E-06,1.92E-08,1.27E-11,1.12E-06
0.68012422,0.86891603,0.99727291,1.1026142,0.16014238,0.99633849,3.90E-06,3.71E-07,1.18E-11,-3.96E-07
0.69098121,0.86891603,0.99730366,1.1012871,0.15914124,0.99638617,0,4.56E-08,1.09E-11,7.98E-07
0.70183825,0.86891603,0.9973473,1.0999255,0.15817371,0.99643666,1.45E-05,5.00E-07,1.02E-11,-1.84E-06
0.71269524,0.86891603,0.99738079,1.0985723,0.15724397,0.99649435,6.91E-06,7.31E-08,9.45E-12,9.39E-07
0.72355223,0.86891603,0.99741638,1.0972205,0.15634616,0.9965443,2.34E-06,2.07E-07,8.83E-12,5.52E-07
0.73440921,0.86891603,0.99745989,1.0958462,0.15548313,0.99659169,1.05E-05,1.61E-07,8.29E-12,3.45E-07
0.7452662,0.86891603,0.99748969,1.0944823,0.1546554,0.99665028,1.12E-06,2.68E-07,7.84E-12,1.29E-06
0.75612319,0.86891603,0.99753171,1.0931008,0.15386094,0.99670076,5.35E-06,1.99E-07,7.46E-12,4.25E-07
0.76698017,0.86891603,0.99756497,1.0917277,0.15309975,0.99675655,7.07E-06,1.64E-07,7.14E-12,4.23E-07
0.77783716,0.86891603,0.99760443,1.0903456,0.15237126,0.99680638,6.97E-06,3.45E-07,6.90E-12,-1.39E-06
0.78869414,0.86891603,0.99763709,1.0889692,0.1516771,0.99685341,3.26E-06,8.78E-08,6.70E-12,-4.27E-07
0.79955113,0.86891603,0.99767959,1.0875909,0.15101297,0.99690348,0,4.15E-07,6.55E-12,-1.76E-06
0.81040812,0.86891603,0.99770534,1.0862094,0.15038516,0.99695915,9.14E-06,8.20E-09,6.44E-12,1.32E-06
0.82126516,0.86891603,0.99774855,1.0848355,0.14978392,0.99700749,1.70E-06,4.32E-07,6.34E-12,-3.05E-07
0.83212215,0.86891603,0.99777538,1.0834737,0.14921845,0.99705416,0,5.11E-08,6.25E-12,3.55E-06
0.84297913,0.86891603,0.99782455,1.0820823,0.14867841,0.99710238,1.46E-05,4.90E-07,6.19E-12,-3.20E-06
0.85383612,0.86891603,0.99785364,1.0807239,0.1481732,0.99715245,1.19E-05,1.09E-08,6.18E-12,-5.40E-08
0.86469311,0.86891603,0.99789113,1.0793556,0.14769438,0.99719989,2.46E-05,3.97E-07,6.24E-12,-2.91E-06
0.87555009,0.86891603,0.9979223,1.078012,0.14724711,0.99724668,8.47E-06,1.20E-07,6.34E-12,1.71E-06
0.88640708,0.86891603,0.99795961,1.076663,0.14682616,0.99729216,3.73E-07,3.41E-07,6.44E-12,-5.21E-07
0.89726406,0.86891603,0.99798858,1.0753155,0.14643519,0.99733841,7.57E-06,4.01E-08,6.52E-12,9.98E-09
0.90812105,0.86891603,0.99802965,1.0739734,0.14607033,0.99738449,2.45E-05,6.52E-08,6.58E-12,-7.37E-07
0.91897804,0.86891603,0.99805391,1.0726572,0.14573283,0.99743259,1.02E-06,2.07E-08,6.60E-12,1.40E-07
0.92983502,0.86891603,0.99809599,1.0713391,0.14541997,0.99747866,8.54E-07,4.94E-07,6.56E-12,-1.32E-06
0.94069201,0.86891603,0.99811971,1.0700351,0.14513628,0.99752307,2.28E-08,1.05E-07,6.48E-12,1.35E-06
0.95154905,0.86891603,0.99815983,1.0687295,0.14487486,0.99756736,3.08E-06,2.38E-07,6.37E-12,-2.14E-07
0.96240604,0.86891603,0.99818456,1.067439,0.14464059,0.99761194,2.39E-06,1.28E-08,6.25E-12,1.02E-06
0.97326303,0.86891603,0.99822277,1.066156,0.14442775,0.99765629,1.66E-05,2.93E-08,6.17E-12,-1.13E-06
0.98412001,0.86891603,0.99824756,1.0648944,0.14424013,0.99770117,1.35E-06,4.16E-08,6.11E-12,4.52E-07
0.994977,0.86891603,0.99828583,1.06364,0.14407307,0.99774438,1.25E-09,2.20E-08,6.10E-12,-3.65E-07
1.005834,0.86891603,0.99831021,1.0624022,0.14392874,0.99778765,1.68E-06,1.19E-07,6.11E-12,4.41E-07
1.016691,0.86891603,0.9983471,1.06116,0.14380673,0.99783123,1.35E-07,9.91E-08,6.15E-12,-1.01E-06
1.027548,0.86891603,0.99836934,1.0599381,0.14370622,0.99787426,1.85E-06,4.89E-09,6.20E-12,1.00E-07
1.0384049,0.86891603,0.99840802,1.0587292,0.1436239,0.99791622,3.22E-06,2.09E-07,6.27E-12,3.26E-08
1.0492619,0.86891603,0.99843001,1.0575445,0.14356308,0.99795902,5.70E-09,1.86E-10,6.35E-12,2.47E-06
1.0601189,0.86891603,0.99846894,1.0563495,0.14349695,0.99799824,1.30E-05,2.88E-07,6.54E-12,-1.62E-06
1.0709759,0.86891603,0.99848062,1.0551805,0.14345458,0.99803889,9.98E-07,1.67E-09,6.75E-12,1.10E-06
1.0818329,0.86891603,0.99851835,1.0540218,0.1434269,0.99807781,7.87E-08,0,6.98E-12,1.37E-06
1.0926899,0.86891603,0.99853921,1.0528741,0.14341781,0.99810195,4.15E-08,4.83E-08,7.23E-12,5.24E-07
1.1035469,0.86891603,0.99857575,1.0517288,0.14342529,0.99814284,1.69E-05,6.16E-07,7.50E-12,-3.60E-06
1.1144038,0.86891603,0.99859744,1.0506188,0.14345273,0.99818009,1.19E-05,1.05E-07,7.77E-12,-4.35E-07
1.1252608,0.86891603,0.99861932,1.0495239,0.14349613,0.99822074,1.61E-08,1.38E-07,8.03E-12,1.29E-06
1.1361178,0.86891603,0.99865347,1.0484161,0.14355411,0.99825943,9.50E-06,1.14E-07,8.28E-12,1.09E-07
1.1469749,0.86891603,0.99867445,1.0473523,0.14362688,0.99829549,0,2.09E-07,8.52E-12,-4.00E-08
1.1578319,0.86891603,0.99870241,1.04628,0.14371482,0.99832273,4.11E-06,2.52E-07,8.75E-12,-5.91E-07
1.1686889,0.86891603,0.99871993,1.0452362,0.14381866,0.9983561,0,1.96E-08,8.97E-12,8.22E-07
1.1795459,0.86891603,0.99874777,1.0441965,0.14393423,0.99838996,7.00E-06,1.04E-07,9.16E-12,1.14E-07
1.1904029,0.86891603,0.99877793,1.0431708,0.14406376,0.99843061,1.11E-05,9.92E-08,9.33E-12,-9.10E-07
1.2012599,0.86891603,0.99879426,1.0421793,0.14420615,0.99846512,0,3.37E-08,9.49E-12,2.03E-06
1.2121168,0.86891603,0.99882209,1.0411811,0.14435807,0.99848413,1.85E-06,3.37E-07,9.64E-12,-5.22E-07
1.2229738,0.86891603,0.99884045,1.0402118,0.14452873,0.99851853,0,4.96E-08,9.85E-12,2.24E-06
1.2338308,0.86891603,0.99886018,1.0392462,0.14471747,0.99855715,8.19E-07,7.86E-08,1.00E-11,1.32E-06
-0.3730039,0.87913579,0.99708641,1.0786721,0.30259505,0.99611837,7.61E-08,1.87E-07,1.97E-12,4.50E-06
-0.36214688,0.87913579,0.99705392,1.0800592,0.30221057,0.99606466,3.91E-07,0,2.11E-12,4.97E-06
-0.3512899,0.87913579,0.99703234,1.0814379,0.30178416,0.99602902,1.26E-05,0,2.26E-12,-1.06E-06
-0.34043291,0.87913579,0.99700135,1.0828357,0.30132303,0.99597996,8.93E-06,3.57E-07,2.42E-12,-8.55E-07
-0.32957593,0.87913579,0.99696481,1.0842378,0.30082628,0.99594104,6.64E-06,2.26E-07,2.58E-12,2.08E-06
-0.31871894,0.87913579,0.99693143,1.08564,0.30029157,0.99590284,2.89E-07,2.27E-07,2.74E-12,5.69E-06
-0.30786192,0.87913579,0.99690688,1.0870284,0.29971364,0.99585336,4.40E-06,8.44E-07,2.90E-12,-2.33E-06
-0.29700494,0.87913579,0.99688584,1.0884228,0.29910055,0.995821,6.21E-06,8.96E-07,3.06E-12,-2.51E-06
-0.28614795,0.87913579,0.99685401,1.089818,0.29844952,0.99576867,2.66E-06,9.00E-07,3.21E-12,-2.31E-07
-0.27529097,0.87913579,0.99681729,1.0912124,0.29776028,0.99573851,6.60E-07,3.32E-07,3.35E-12,1.30E-06
-0.26443398,0.87913579,0.99678648,1.0925962,0.29703027,0.99568707,2.38E-06,2.96E-07,3.48E-12,-4.41E-07
-0.25357699,0.87913579,0.9967674,1.0939628,0.29625908,0.99565655,2.28E-05,1.20E-06,3.59E-12,-5.90E-06
-0.24271999,0.87913579,0.99673688,1.0953397,0.29545161,0.99560887,1.52E-05,5.44E-07,3.68E-12,-3.53E-06
-0.23186301,0.87913579,0.99670649,1.0967101,0.29460505,0.99557477,1.31E-05,4.81E-07,3.74E-12,1.58E-06
-0.22100601,0.87913579,0.99667597,1.0980742,0.29371497,0.99553406,3.39E-06,7.13E-07,3.78E-12,2.17E-06
-0.21014902,0.87913579,0.99665433,1.0994179,0.29278809,0.99550033,9.90E-07,6.34E-08,3.81E-12,2.93E-06
-0.19929203,0.87913579,0.99662817,1.1007586,0.29181919,0.99545586,3.70E-08,1.05E-06,3.87E-12,9.22E-07
-0.18843503,0.87913579,0.99659413,1.102083,0.29081327,0.99542665,4.67E-07,2.00E-07,3.96E-12,2.69E-06
-0.17757805,0.87913579,0.99657589,1.1033965,0.28976691,0.99539542,1.36E-08,1.86E-07,4.11E-12,2.54E-06
-0.16672106,0.87913579,0.99654704,1.1046898,0.28868136,0.99535042,1.66E-06,1.98E-07,4.28E-12,4.28E-06
-0.15586406,0.87913579,0.99653178,1.1059587,0.28755426,0.99532497,1.31E-05,9.78E-07,4.47E-12,-2.46E-06
-0.14500707,0.87913579,0.99650455,1.1072222,0.28639403,0.9952808,1.40E-05,2.98E-10,4.64E-12,4.94E-07
-0.13415009,0.87913579,0.99648517,1.1085451,0.28524107,0.99525076,8.74E-06,2.64E-06,4.86E-12,-5.53E-06
-0.12329309,0.87913579,0.99645007,1.1098658,0.28406087,0.99522215,0,0,5.07E-12,2.38E-06
-0.1124361,0.87913579,0.9964239,1.1111426,0.28283647,0.99517721,1.23E-08,0,5.27E-12,3.04E-06
-0.10157911,0.87913579,0.99640489,1.1124086,0.28156713,0.99514967,0,1.70E-07,5.50E-12,4.31E-07
-0.090722114,0.87913579,0.99638808,1.1136321,0.28025705,0.99512303,1.59E-05,6.25E-07,5.78E-12,-3.30E-06
-0.079865128,0.87913579,0.99636239,1.1148443,0.2789118,0.99508172,1.88E-05,5.06E-08,6.12E-12,-3.48E-06
-0.069008134,0.87913579,0.99634618,1.1160306,0.27752432,0.99505526,2.06E-05,7.86E-07,6.53E-12,-1.72E-06
-0.058151145,0.87913579,0.99631643,1.117204,0.27610159,0.99503475,3.51E-06,1.16E-07,6.99E-12,2.78E-06
-0.047294155,0.87913579,0.99630123,1.1183226,0.27464038,0.99500591,8.52E-06,2.38E-07,7.47E-12,1.48E-06
-0.036437161,0.87913579,0.99627811,1.1194211,0.27314287,0.99497211,8.87E-07,0,7.95E-12,6.56E-07
-0.025580171,0.87913579,0.99626392,1.1204922,0.2716096,0.9949525,4.22E-06,5.51E-07,8.42E-12,2.37E-06
-0.01472318,0.87913579,0.99625295,1.1215193,0.27004015,0.99493432,8.17E-06,8.25E-07,8.86E-12,-1.75E-06
-0.003866189,0.87913579,0.99624133,1.1225106,0.26843894,0.99491006,1.47E-05,1.21E-06,9.26E-12,-4.37E-06
0.006990802,0.87913579,0.9962253,1.1234779,0.26680481,0.99488968,7.83E-06,1.50E-06,9.58E-12,-4.24E-06
0.017847793,0.87913579,0.99621451,1.1244001,0.26514113,0.99486464,1.35E-05,1.10E-06,9.80E-12,-5.08E-06
0.028704785,0.87913579,0.99619991,1.1252961,0.26344809,0.99485183,5.84E-06,3.48E-07,9.87E-12,-5.31E-08
0.039561775,0.87913579,0.9961834,1.1261494,0.26172483,0.99483991,2.79E-07,4.38E-07,9.80E-12,8.66E-08
0.050418768,0.87913579,0.99617529,1.1269623,0.25997508,0.99482381,0,2.27E-07,9.59E-12,1.64E-06
0.061275758,0.87913579,0.99616539,1.1277295,0.25819951,0.99481344,1.36E-06,5.99E-07,9.28E-12,1.09E-06
