x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
34.8065;-6.35289;7.77548;0.72867;0.00730741;-0.00278616;0.0146828
35.1599;-6.35289;7.76847;0.720277;0.00739459;-0.00188916;0.0153152
35.5134;-6.35289;7.75785;0.708537;0.00768915;-0.000845855;0.0147614
35.8668;-6.35289;7.74208;0.694419;0.00826181;-0.000638867;0.0150098
36.2203;-6.35289;7.7292;0.683127;0.00876814;-0.000474218;0.0158723
36.5737;-6.35289;7.72803;0.677856;0.00950916;-0.00105479;0.0174172
36.9272;-6.35289;7.73645;0.673718;0.0102006;-0.00241043;0.0192336
37.2806;-6.35289;7.74248;0.665365;0.0102043;-0.00386905;0.019929
37.6341;-6.35289;7.73648;0.655592;0.0106822;-0.00431425;0.0201103
37.9875;-6.35289;7.72582;0.643434;0.0110035;-0.00412523;0.0210691
38.341;-6.35289;7.72127;0.629168;0.0103965;-0.00378284;0.0214493
38.6944;-6.35289;7.72559;0.615501;0.00993901;-0.00372439;0.0223345
39.0479;-6.35289;7.72782;0.603834;0.00985425;-0.0034843;0.0234116
39.4013;-6.35289;7.7223;0.59439;0.00999565;-0.0031452;0.0245838
39.7548;-6.35289;7.71384;0.587252;0.0100924;-0.00338831;0.0263279
40.1082;-6.35289;7.7038;0.582697;0.0104436;-0.00379605;0.0273939
40.4617;-6.35289;7.69051;0.568731;0.0102347;-0.0038865;0.0289979
40.8151;-6.35289;7.6766;0.554286;0.00997281;-0.00440423;0.0313607
41.1686;-6.35289;7.66362;0.54212;0.010434;-0.00443548;0.0320046
41.522;-6.35289;7.64979;0.526473;0.0115481;-0.00476818;0.0335216
41.8755;-6.35289;7.63714;0.506384;0.0123815;-0.00488226;0.0338371
42.2289;-6.35289;7.62844;0.482453;0.0130707;-0.00432723;0.0358391
42.5824;-6.35289;7.62539;0.458349;0.012853;-0.00390115;0.0388029
42.9358;-6.35289;7.62786;0.440267;0.0123562;-0.00379053;0.041797
43.2893;-6.35289;7.62629;0.428231;0.0124062;-0.00386489;0.0446044
43.6427;-6.35289;7.61162;0.423584;0.0131731;-0.0034351;0.0457171
43.9962;-6.35289;7.59499;0.421571;0.0142557;-0.00327222;0.0454289
44.3496;-6.35289;7.57153;0.420222;0.0184394;-0.00361891;0.0497674
-45.7804;-6.70634;6.59114;0.898328;0.00306834;-0.000516581;0.00587524
-45.427;-6.70634;6.58781;0.884741;0.00225047;0.000293591;0.00245044
-45.0735;-6.70634;6.58422;0.886486;0.00220741;3.9936e-05;0.00237575
-44.7201;-6.70634;6.57817;0.897038;0.00236971;5.06113e-05;0.00233687
-44.3666;-6.70634;6.57135;0.905338;0.00271319;0.000298598;0.00259802
-44.0132;-6.70634;6.57052;0.912324;0.00319424;0.000544838;0.00265191
-43.6597;-6.70634;6.57129;0.922295;0.0037108;0.000603003;0.00240744
-43.3063;-6.70634;6.57678;0.926907;0.00392214;0.000828953;0.00235795
-42.9528;-6.70634;6.5889;0.930156;0.00440447;0.000803974;0.00186857
-42.5994;-6.70634;6.61192;0.935535;0.00447577;0.000554615;0.00175417
-42.2459;-6.70634;6.63425;0.944049;0.00369936;0.000153252;0.00181624
-41.8925;-6.70634;6.6532;0.950109;0.00323639;-0.000161062;0.00179676
-41.539;-6.70634;6.67271;0.957135;0.00336681;-0.000255567;0.00227633
-41.1856;-6.70634;6.69235;0.965883;0.00349603;-0.000773796;0.00252476
-40.8321;-6.70634;6.70782;0.973281;0.00417722;-0.000986372;0.00209398
-40.4787;-6.70634;6.72316;0.979247;0.00435303;-0.0008055;0.00182791
-40.1252;-6.70634;6.7331;0.987044;0.00490071;-0.00090663;0.00176696
-39.7718;-6.70634;6.73916;0.998309;0.00507042;-0.00119213;0.00197148
-39.4183;-6.70634;6.74448;1.00974;0.00503245;-0.001134;0.0020247
-39.0649;-6.70634;6.7405;1.01865;0.00410676;-0.000739236;0.00241798
-38.7114;-6.70634;6.72883;1.01617;0.00371876;-0.000367174;0.00247031
-38.3579;-6.70634;6.72099;1.01476;0.00371766;-0.000582882;0.00211852
-38.0045;-6.70634;6.72224;1.02512;0.00372452;-0.000582721;0.00179059
-37.651;-6.70634;6.72324;1.03571;0.00368703;-0.000277499;0.00168006
-37.2976;-6.70634;6.71716;1.03939;0.00311186;-0.000190095;0.001667
-36.9441;-6.70634;6.71343;1.04169;0.00286402;-0.000180447;0.00175306
-36.5907;-6.70634;6.71624;1.04827;0.00272247;-0.000456133;0.00201301
-36.2372;-6.70634;6.71933;1.05352;0.00285048;-0.000427228;0.00189146
-35.8838;-6.70634;6.71761;1.05628;0.00263722;-0.00021489;0.00202716
-35.5303;-6.70634;6.71708;1.05958;0.00257103;-0.000188212;0.00232568
-35.1769;-6.70634;6.71302;1.06376;0.00271682;-0.000268957;0.00249495
-34.8234;-6.70634;6.71307;1.06576;0.00241771;-0.000129313;0.00244819
-34.47;-6.70634;6.71851;1.07109;0.00238956;0.000104623;0.00269788
-34.1165;-6.70634;6.72151;1.08282;0.0022301;0.000325547;0.00272847
-33.7631;-6.70634;6.72096;1.0917;0.00256501;0.000506003;0.00295435
-33.4096;-6.70634;6.72708;1.09076;0.00277847;0.000656564;0.00286914
-33.0562;-6.70634;6.73955;1.09071;0.00285338;0.000406448;0.00254611
-32.7027;-6.70634;6.74632;1.1038;0.00325454;0.000417716;0.00244234
-32.3493;-6.70634;6.75299;1.11931;0.00381238;0.00051819;0.00254141
-31.9958;-6.70634;6.76335;1.12836;0.00399038;0.000680608;0.00225568
-31.6424;-6.70634;6.77476;1.12801;0.00347176;0.00047908;0.00213865
-31.2889;-6.70634;6.78875;1.13304;0.00361683;0.000317824;0.00199845
-30.9355;-6.70634;6.79988;1.14342;0.00354481;0.000156672;0.00187982
-30.582;-6.70634;6.8063;1.15259;0.00309269;0.000155266;0.00159608
-30.2286;-6.70634;6.80539;1.15858;0.00356755;1.43034e-06;0.00159292
-29.8751;-6.70634;6.80919;1.16497;0.00333293;6.69903e-05;0.00164812
-29.5217;-6.70634;6.82312;1.17012;0.00384177;0.000280762;0.00174064
-29.1682;-6.70634;6.84212;1.17715;0.00416886;0.000316459;0.00186794
-28.8148;-6.70634;6.86029;1.18751;0.00375563;-0.000133793;0.00201787
-28.4613;-6.70634;6.87029;1.20084;0.00308523;-0.000285848;0.00211455
-28.1079;-6.70634;6.87224;1.21957;0.00298033;-0.000285275;0.00227395
-27.7544;-6.70634;6.87282;1.23563;0.00304342;-0.000403508;0.00276641
-27.401;-6.70634;6.87847;1.23591;0.00268998;-0.000533359;0.00311902
-27.0475;-6.70634;6.88673;1.23077;0.00307115;-0.000868758;0.00347153
-26.6941;-6.70634;6.89437;1.23109;0.0035936;-0.00102747;0.0039925
-26.3406;-6.70634;6.89961;1.23581;0.00366196;-0.000765049;0.0036316
-25.9872;-6.70634;6.90885;1.23453;0.0036976;-0.000618091;0.00317467
-25.6337;-6.70634;6.91722;1.23481;0.0035873;-0.000171537;0.00269788
-25.2803;-6.70634;6.92045;1.23709;0.00387349;-0.000186297;0.00237807
-24.9268;-6.70634;6.91486;1.23418;0.00368694;-0.000530117;0.00194415
-24.5734;-6.70634;6.90904;1.23419;0.00347885;-0.000466005;0.00172327
-24.2199;-6.70634;6.91571;1.24047;0.00341072;-0.000302811;0.00158809
-23.8664;-6.70634;6.93161;1.24354;0.00328985;-0.000105758;0.00140351
-23.513;-6.70634;6.94162;1.24222;0.00324461;-0.000162297;0.00170763
-23.1595;-6.70634;6.94859;1.24409;0.00301726;9.06719e-05;0.00172043
-22.8061;-6.70634;6.9536;1.25559;0.00300512;0.000271032;0.00192628
-22.4526;-6.70634;6.96214;1.27061;0.00302356;0.000131356;0.00165936
-22.0992;-6.70634;6.97922;1.27901;0.0030868;-2.60495e-05;0.00152956
-21.7457;-6.70634;6.99415;1.28552;0.00351529;-9.19703e-05;0.0014971
-21.3923;-6.70634;7.002;1.29487;0.00357429;-3.73403e-05;0.00143978
-21.0388;-6.70634;7.00658;1.30699;0.00355882;-0.000169528;0.00154346
-20.6854;-6.70634;7.01565;1.31319;0.00335096;-0.000192472;0.00129196
-20.3319;-6.70634;7.03055;1.31362;0.00322402;-0.000265351;0.00125446
-19.9785;-6.70634;7.04045;1.32369;0.00329991;-0.000525463;0.00161122
-19.625;-6.70634;7.04575;1.33329;0.00321814;-0.000591986;0.0015978
-19.2716;-6.70634;7.05044;1.33711;0.00316092;-0.000662719;0.00195048
-18.9181;-6.70634;7.05671;1.33628;0.00278221;-0.000546035;0.00222965
-18.5647;-6.70634;7.06004;1.33554;0.00227725;-8.19236e-05;0.00210354
-18.2112;-6.70634;7.06088;1.33236;0.00228946;0.000384514;0.00217954
-17.8578;-6.70634;7.06295;1.32822;0.00256397;0.000686167;0.00222401
-17.5043;-6.70634;7.06751;1.32699;0.00295378;0.000438785;0.00185041
-17.1509;-6.70634;7.07271;1.32762;0.00319838;0.000258741;0.00171202
-16.7974;-6.70634;7.0784;1.32971;0.00300524;0.000110967;0.00147775
-16.444;-6.70634;7.07999;1.32776;0.00277014;-0.000193983;0.00140262
-16.0905;-6.70634;7.07711;1.32219;0.00272564;-0.00022233;0.00161839
-15.7371;-6.70634;7.06833;1.31896;0.00259759;-0.00036621;0.00146343
-15.3836;-6.70634;7.0628;1.31796;0.00256697;-0.000472288;0.00140763
-15.0302;-6.70634;7.06659;1.31673;0.00223668;-0.000528889;0.00135653
-14.6767;-6.70634;7.07674;1.3151;0.00197638;-0.000535306;0.00120288
-14.3233;-6.70634;7.08829;1.31585;0.00191283;-0.000555078;0.00101775
-13.9698;-6.70634;7.09846;1.31801;0.00198933;-0.000627164;0.00098432
-13.6164;-6.70634;7.10454;1.32142;0.00200044;-0.000610242;0.000962225
-13.2629;-6.70634;7.11259;1.32378;0.00200061;-0.000619676;0.0010844
-12.9095;-6.70634;7.12147;1.32131;0.00211073;-0.00071943;0.001105
-12.556;-6.70634;7.12953;1.31875;0.00246179;-0.000848154;0.00115854
-12.2026;-6.70634;7.14004;1.31746;0.00259787;-0.000773671;0.00109467
-11.8491;-6.70634;7.1556;1.31549;0.00217963;-0.000599607;0.00103888
-11.4957;-6.70634;7.16795;1.31571;0.00198687;-0.000407484;0.00104206
-11.1422;-6.70634;7.17423;1.31582;0.00208641;-0.000457116;0.00139328
-10.7888;-6.70634;7.17654;1.31577;0.00208506;-0.000496642;0.00162384
-10.4353;-6.70634;7.17738;1.31383;0.00195231;-0.000504038;0.00161923
-10.0819;-6.70634;7.17271;1.30976;0.00187108;-0.000469413;0.00158541
-9.7284;-6.70634;7.1632;1.30794;0.0020145;-0.000578003;0.00156541
-9.37495;-6.70634;7.15579;1.30626;0.00196107;-0.000586755;0.00155482
-9.0215;-6.70634;7.15347;1.30346;0.00187707;-0.000617833;0.00181282
-8.66805;-6.70634;7.15567;1.30292;0.00191907;-0.000727332;0.00187223
-8.3146;-6.70634;7.16127;1.30262;0.00203524;-0.000769933;0.00197943
-7.96114;-6.70634;7.16836;1.29985;0.00217887;-0.000757262;0.00179454
-7.60769;-6.70634;7.1731;1.3017;0.0022909;-0.000827214;0.00162622
-7.25424;-6.70634;7.17525;1.30246;0.00231481;-0.000882792;0.00145928
-6.90079;-6.70634;7.17904;1.30167;0.00228535;-0.000968119;0.00136114
-6.54734;-6.70634;7.18471;1.29891;0.00197079;-0.000936568;0.00139483
-6.19389;-6.70634;7.19285;1.29538;0.00190044;-0.000882504;0.00160915
-5.84044;-6.70634;7.20843;1.29251;0.00214779;-0.000880957;0.00156149
-5.48699;-6.70634;7.22807;1.29023;0.002269;-0.000966062;0.00153465
-5.13354;-6.70634;7.2434;1.29048;0.00226089;-0.00110735;0.00179297
-4.78008;-6.70634;7.25095;1.29024;0.00219126;-0.00114657;0.00181231
-4.42663;-6.70634;7.25528;1.28651;0.00234709;-0.00120029;0.00189438
-4.07318;-6.70634;7.25903;1.28268;0.0022875;-0.0011039;0.00229111
-3.71973;-6.70634;7.25958;1.27712;0.00219372;-0.00113647;0.00242983
-3.36628;-6.70634;7.26641;1.2716;0.0021949;-0.000981391;0.0025941
-3.01283;-6.70634;7.27821;1.26978;0.00217006;-0.000996977;0.0026626
-2.65938;-6.70634;7.28974;1.27219;0.00256016;-0.00101871;0.00274413
-2.30593;-6.70634;7.30023;1.27553;0.0032569;-0.00122812;0.00286051
-1.95247;-6.70634;7.30663;1.27866;0.00359667;-0.00132529;0.00308059
-1.59902;-6.70634;7.31146;1.27764;0.00355168;-0.00126028;0.00322999
-1.24557;-6.70634;7.31746;1.2727;0.00340697;-0.00128463;0.00345698
-0.892121;-6.70634;7.32471;1.26953;0.0034582;-0.00120664;0.00381037
-0.53867;-6.70634;7.33536;1.26807;0.00371031;-0.00128007;0.00377855
-0.185218;-6.70634;7.34966;1.26759;0.00444386;-0.00152176;0.00371453
0.168233;-6.70634;7.35971;1.26997;0.00486095;-0.00173039;0.00365515
0.521684;-6.70634;7.36307;1.27362;0.00444007;-0.00155468;0.00320591
0.875135;-6.70634;7.36538;1.27758;0.00446588;-0.0014678;0.00333682
1.22859;-6.70634;7.36777;1.27937;0.00426984;-0.00152019;0.0039054
1.58204;-6.70634;7.37069;1.27551;0.00385108;-0.00160429;0.00411072
1.93549;-6.70634;7.3795;1.27617;0.00350468;-0.00148285;0.00381902
2.28894;-6.70634;7.39487;1.27911;0.00323423;-0.00150456;0.00382073
2.64239;-6.70634;7.40768;1.27331;0.00326902;-0.00140507;0.00427748
2.99584;-6.70634;7.41547;1.26362;0.00363446;-0.00123811;0.00466298
3.34929;-6.70634;7.41902;1.25347;0.00406676;-0.00133119;0.004871
3.70274;-6.70634;7.4242;1.24698;0.00435548;-0.00125598;0.00485554
4.0562;-6.70634;7.43437;1.2449;0.00471853;-0.00136099;0.00504455
4.40965;-6.70634;7.44198;1.24753;0.0047557;-0.00157221;0.00514949
4.7631;-6.70634;7.45051;1.24791;0.00431244;-0.00159284;0.0051683
5.11655;-6.70634;7.46368;1.24364;0.00471632;-0.0013272;0.00512109
5.47;-6.70634;7.47485;1.23677;0.00507118;-0.00109847;0.00550868
5.82345;-6.70634;7.4819;1.23094;0.00532671;-0.000943111;0.00562422
6.1769;-6.70634;7.48332;1.23095;0.00491361;-0.00087882;0.00536608
6.53035;-6.70634;7.48199;1.23363;0.00545499;-0.000863915;0.00534335
6.88381;-6.70634;7.48205;1.23871;0.00580365;-0.000758058;0.00614067
7.23726;-6.70634;7.4887;1.24162;0.00542573;-0.000487793;0.00657892
7.59071;-6.70634;7.49902;1.23792;0.00481818;-7.25086e-05;0.00724366
7.94416;-6.70634;7.51509;1.2353;0.00430702;0.00021271;0.00887239
8.29761;-6.70634;7.53043;1.23434;0.00492036;0.000649202;0.0108296
8.65106;-6.70634;7.54191;1.22106;0.00548241;0.00102902;0.0116425
9.00451;-6.70634;7.5556;1.20471;0.00568857;0.000485353;0.0106363
9.35796;-6.70634;7.57319;1.19542;0.006465;-0.000428608;0.00993298
9.71142;-6.70634;7.58453;1.19148;0.00824586;-0.00154071;0.00985516
10.0649;-6.70634;7.58829;1.18421;0.00927972;-0.00185828;0.0097774
10.4183;-6.70634;7.59084;1.17706;0.00845441;-0.00170456;0.0093781
10.7718;-6.70634;7.59241;1.18031;0.00824889;-0.00143307;0.00944696
11.1252;-6.70634;7.60173;1.18735;0.0107012;-0.00241124;0.00909915
11.4787;-6.70634;7.62829;1.18767;0.012542;-0.00400248;0.00909249
11.8321;-6.70634;7.66677;1.18209;0.012693;-0.00504379;0.00922809
12.1856;-6.70634;7.69638;1.17758;0.0108912;-0.00562244;0.00918331
12.539;-6.70634;7.69701;1.17791;0.00902968;-0.00565501;0.00958959
12.8925;-6.70634;7.68085;1.16746;0.00850024;-0.00605496;0.0113144
13.2459;-6.70634;7.67466;1.14493;0.00788493;-0.0067136;0.0128279
13.5994;-6.70634;7.68105;1.13221;0.00788197;-0.00694517;0.0132223
13.9528;-6.70634;7.68593;1.13409;0.00925674;-0.00752829;0.0130242
14.3063;-6.70634;7.68328;1.1371;0.00853469;-0.00617485;0.0117802
14.6597;-6.70634;7.67702;1.13558;0.00648691;-0.00348657;0.0105224
15.0132;-6.70634;7.67667;1.13155;0.00575705;-0.00155581;0.0107172
15.3666;-6.70634;7.68393;1.12469;0.00623464;-0.000622905;0.0114637
15.7201;-6.70634;7.69255;1.11208;0.00639039;-0.00115925;0.0119588
16.0735;-6.70634;7.70646;1.09648;0.00613771;-0.00199184;0.0118622
16.427;-6.70634;7.71028;1.07981;0.00610536;-0.00265833;0.0116435
16.7804;-6.70634;7.7104;1.06607;0.00596937;-0.00345175;0.0121475
17.1339;-6.70634;7.7075;1.05466;0.00593888;-0.00382648;0.0125461
17.4873;-6.70634;7.70886;1.04717;0.00565512;-0.00345358;0.0117976
17.8408;-6.70634;7.72055;1.04351;0.00543114;-0.00309089;0.0109787
18.1942;-6.70634;7.7363;1.0448;0.00621719;-0.00375093;0.0114863
18.5477;-6.70634;7.74285;1.04022;0.00734816;-0.00428812;0.0122716
18.9011;-6.70634;7.73539;1.03121;0.00768905;-0.00411317;0.0128798
19.2546;-6.70634;7.72114;1.02606;0.00851178;-0.00474581;0.0128195
19.608;-6.70634;7.71467;1.02015;0.00900464;-0.00534261;0.0128323
19.9615;-6.70634;7.73051;1.00963;0.00854898;-0.00530406;0.0125945
20.315;-6.70634;7.75071;1.0052;0.00844281;-0.00512655;0.0123391
20.6684;-6.70634;7.76064;1.01186;0.00817913;-0.00469623;0.0121686
21.0219;-6.70634;7.76429;1.02657;0.00723446;-0.00446633;0.0125036
21.3753;-6.70634;7.76926;1.0295;0.00568545;-0.003766;0.013055
21.7288;-6.70634;7.77587;1.01512;0.00500175;-0.0035664;0.0138189
22.0822;-6.70634;7.77371;0.992774;0.00509004;-0.00425999;0.0147412
22.4357;-6.70634;7.75977;0.97579;0.00559023;-0.00513042;0.0168119
22.7891;-6.70634;7.75378;0.970032;0.00649996;-0.00583189;0.018569
23.1426;-6.70634;7.76492;0.9698;0.00713078;-0.00627196;0.0190615
23.496;-6.70634;7.77855;0.970286;0.0068712;-0.00603967;0.0191178
23.8495;-6.70634;7.77871;0.973189;0.00647629;-0.00619904;0.0184168
24.2029;-6.70634;7.77059;0.968859;0.00629421;-0.00597293;0.0158247
24.5564;-6.70634;7.76811;0.964408;0.00619665;-0.00503888;0.0141254
24.9098;-6.70634;7.77108;0.966094;0.00630727;-0.00459227;0.0132288
25.2633;-6.70634;7.78107;0.962772;0.00645134;-0.00458753;0.0126863
25.6167;-6.70634;7.79277;0.948253;0.00610259;-0.00414813;0.0124216
25.9702;-6.70634;7.79978;0.932699;0.0056763;-0.00366116;0.0124389
26.3236;-6.70634;7.79781;0.924499;0.00571446;-0.00361778;0.0132375
26.6771;-6.70634;7.79536;0.916773;0.00553419;-0.00354886;0.0139435
27.0305;-6.70634;7.79212;0.903433;0.00553077;-0.00371293;0.0143056
27.384;-6.70634;7.78544;0.889335;0.00597759;-0.00417583;0.0147751
27.7374;-6.70634;7.77936;0.875644;0.00599779;-0.00417807;0.0148891
28.0909;-6.70634;7.77677;0.857056;0.00602947;-0.00392005;0.0144691
28.4443;-6.70634;7.77474;0.841799;0.00584051;-0.00394417;0.0138699
28.7978;-6.70634;7.76959;0.839028;0.0058467;-0.00405741;0.0136499
29.1512;-6.70634;7.76216;0.841545;0.00622402;-0.00405986;0.0143413
29.5047;-6.70634;7.76003;0.836047;0.006617;-0.00392413;0.0144192
29.8581;-6.70634;7.762;0.824969;0.0064696;-0.00379319;0.0142624
30.2116;-6.70634;7.76547;0.814387;0.00635707;-0.00329413;0.0141084
30.565;-6.70634;7.76731;0.804385;0.00660359;-0.00322395;0.0142715
30.9185;-6.70634;7.76486;0.798528;0.00717755;-0.00341337;0.0151354
31.2719;-6.70634;7.7647;0.79161;0.00754497;-0.00337671;0.0152071
31.6254;-6.70634;7.77167;0.782501;0.00754752;-0.0030117;0.0147042
31.9788;-6.70634;7.78463;0.774911;0.00756792;-0.00311693;0.0143704
32.3323;-6.70634;7.79271;0.778157;0.00782565;-0.00339007;0.0147783
32.6857;-6.70634;7.79302;0.788706;0.00791544;-0.00371757;0.015401
33.0392;-6.70634;7.79147;0.793829;0.00786465;-0.00404582;0.0155594
33.3926;-6.70634;7.78884;0.787487;0.00820535;-0.00397206;0.0143962
33.7461;-6.70634;7.78495;0.774731;0.00852884;-0.00383221;0.0129383
34.0995;-6.70634;7.78112;0.761808;0.00805077;-0.00379762;0.0128509
34.453;-6.70634;7.77778;0.747746;0.00789929;-0.00393055;0.0144351
34.8065;-6.70634;7.77964;0.73462;0.00831253;-0.00369691;0.0160384
35.1599;-6.70634;7.77669;0.724249;0.00843526;-0.00327546;0.0166576
35.5134;-6.70634;7.76738;0.712778;0.00850419;-0.00258599;0.0165669
35.8668;-6.70634;7.75151;0.698028;0.00878152;-0.00182668;0.0166558
36.2203;-6.70634;7.73295;0.685698;0.00870215;-0.00124972;0.0175372
36.5737;-6.70634;7.72226;0.676879;0.0093651;-0.00135473;0.0186681
36.9272;-6.70634;7.72421;0.674585;0.00977437;-0.00224789;0.0198095
37.2806;-6.70634;7.73372;0.6728;0.00982202;-0.00317264;0.019872
37.6341;-6.70634;7.73662;0.669676;0.0105168;-0.00379866;0.0200728
37.9875;-6.70634;7.73508;0.661236;0.0111883;-0.00418283;0.0210632
38.341;-6.70634;7.73746;0.648578;0.011252;-0.00467357;0.0212566
38.6944;-6.70634;7.74454;0.639391;0.0107356;-0.00530182;0.0215178
39.0479;-6.70634;7.74787;0.629034;0.0102283;-0.00469105;0.0224388
39.4013;-6.70634;7.74164;0.616265;0.0102369;-0.00383244;0.0239849
39.7548;-6.70634;7.73246;0.606213;0.0109745;-0.0035448;0.0254119
40.1082;-6.70634;7.72013;0.600994;0.0110083;-0.00377299;0.0266871
40.4617;-6.70634;7.70446;0.587918;0.0107452;-0.00384182;0.0289112
40.8151;-6.70634;7.6909;0.572099;0.0106998;-0.00411436;0.0309497
41.1686;-6.70634;7.67728;0.556623;0.0114197;-0.00453733;0.0336183
41.522;-6.70634;7.66243;0.538406;0.0126655;-0.00542724;0.0363957
41.8755;-6.70634;7.6467;0.512118;0.0134233;-0.00548399;0.0365365
42.2289;-6.70634;7.63397;0.482535;0.0137581;-0.00447706;0.0377283
42.5824;-6.70634;7.63156;0.457674;0.0139311;-0.00437685;0.039601
42.9358;-6.70634;7.63881;0.440845;0.0136676;-0.00511212;0.042341
43.2893;-6.70634;7.64097;0.430667;0.0138503;-0.00485185;0.0454277
43.6427;-6.70634;7.62677;0.429651;0.0145289;-0.00401162;0.0476149
43.9962;-6.70634;7.60695;0.432114;0.0156485;-0.00376556;0.0483138
44.3496;-6.70634;7.57822;0.441811;0.0201558;-0.00326274;0.0498686
-45.7804;-7.05979;6.59877;0.908358;0.0031813;-0.000172438;0.00535888
-45.427;-7.05979;6.59836;0.897527;0.00224316;0.000308282;0.00255353
-45.0735;-7.05979;6.59108;0.896783;0.00214014;-1.73607e-05;0.0028255
-44.7201;-7.05979;6.57748;0.905248;0.00222974;-0.000135729;0.00259364
-44.3666;-7.05979;6.56629;0.913495;0.00293524;0.000203413;0.00261709
-44.0132;-7.05979;6.56118;0.91917;0.00339362;0.00057871;0.0025502
-43.6597;-7.05979;6.55761;0.924614;0.00357346;0.000496746;0.00209706
-43.3063;-7.05979;6.55962;0.931496;0.00425203;0.000721236;0.00218754
-42.9528;-7.05979;6.57344;0.935598;0.00420213;0.000702286;0.00192095
-42.5994;-7.05979;6.59329;0.939025;0.00392385;0.000609813;0.00177024
-42.2459;-7.05979;6.6191;0.944901;0.00354083;0.000230968;0.0018125
-41.8925;-7.05979;6.6411;0.951678;0.00346425;-0.000199453;0.00182753
-41.539;-7.05979;6.65946;0.958691;0.00427674;-0.00025811;0.00225143
-41.1856;-7.05979;6.67149;0.966268;0.00453012;-0.000688652;0.00233335
-40.8321;-7.05979;6.68147;0.973698;0.00518216;-0.000906724;0.00186717
-40.4787;-7.05979;6.69314;0.982966;0.0046447;-0.000850588;0.00184006
-40.1252;-7.05979;6.70277;0.992256;0.00414654;-0.000832598;0.00193365
-39.7718;-7.05979;6.7125;1.00147;0.00401912;-0.000971355;0.001976
-39.4183;-7.05979;6.72098;1.01547;0.00402391;-0.00107979;0.00220937
-39.0649;-7.05979;6.7272;1.02861;0.00323022;-0.000709944;0.00222695
-38.7114;-7.05979;6.72358;1.03154;0.00324145;-0.000432439;0.00196566
-38.3579;-7.05979;6.71868;1.03193;0.00323424;-0.000441892;0.00180183
-38.0045;-7.05979;6.72232;1.04026;0.00301534;-0.000250729;0.00165417
-37.651;-7.05979;6.72066;1.05053;0.00292475;-4.50772e-06;0.00156881
-37.2976;-7.05979;6.71288;1.05805;0.00272951;-8.69455e-05;0.00142234
-36.9441;-7.05979;6.70832;1.05981;0.00251919;-0.000251415;0.00167868
-36.5907;-7.05979;6.70688;1.06085;0.00274173;-0.000558522;0.00211046
-36.2372;-7.05979;6.70686;1.06356;0.00284392;-0.000536703;0.00202067
-35.8838;-7.05979;6.70698;1.06396;0.00251576;-0.000289772;0.00223035
-35.5303;-7.05979;6.70924;1.06552;0.00256674;-0.000399618;0.00254458
-35.1769;-7.05979;6.70822;1.07059;0.00292176;-0.000549617;0.00264988
-34.8234;-7.05979;6.70913;1.07278;0.00290256;-0.000386748;0.00313364
-34.47;-7.05979;6.71526;1.08085;0.00227139;-3.01421e-06;0.00314738
-34.1165;-7.05979;6.71995;1.09041;0.00210224;0.000379392;0.00318901
-33.7631;-7.05979;6.72237;1.09818;0.00228288;0.000438;0.00321081
-33.4096;-7.05979;6.72626;1.09699;0.0022482;0.000490333;0.00290398
-33.0562;-7.05979;6.73546;1.09989;0.00234573;0.000428609;0.00245023
-32.7027;-7.05979;6.74394;1.11212;0.00282304;0.00055966;0.00267763
-32.3493;-7.05979;6.74912;1.12629;0.00357757;0.000725453;0.00259184
-31.9958;-7.05979;6.75678;1.13675;0.00369989;0.000684251;0.00213931
-31.6424;-7.05979;6.76625;1.14004;0.00345777;0.000273389;0.00188557
-31.2889;-7.05979;6.77895;1.14526;0.00357561;7.13914e-05;0.00174086
-30.9355;-7.05979;6.78646;1.15922;0.00318702;0.000133933;0.0016842
-30.582;-7.05979;6.79273;1.17135;0.0030715;0.000140263;0.0015309
-30.2286;-7.05979;6.79633;1.1779;0.00314156;0.000110196;0.00133165
-29.8751;-7.05979;6.80165;1.18157;0.00276657;7.84903e-05;0.00152916
-29.5217;-7.05979;6.81433;1.18648;0.00335992;0.000145321;0.00171469
-29.1682;-7.05979;6.83208;1.19489;0.00367031;0.00032966;0.00184547
-28.8148;-7.05979;6.84933;1.20521;0.00337518;0.00015402;0.00190854
-28.4613;-7.05979;6.86073;1.21453;0.00282356;-7.69373e-05;0.00217713
-28.1079;-7.05979;6.8646;1.22907;0.00266023;-5.08506e-05;0.0025268
-27.7544;-7.05979;6.86691;1.24046;0.0026418;-9.37723e-05;0.00281817
-27.401;-7.05979;6.87086;1.23959;0.00259994;-0.00017955;0.0030611
-27.0475;-7.05979;6.87879;1.23398;0.00303634;-0.000442364;0.00315791
-26.6941;-7.05979;6.8861;1.23875;0.00333586;-0.000570309;0.00353531
-26.3406;-7.05979;6.89113;1.24655;0.00347184;-0.000623791;0.00350091
-25.9872;-7.05979;6.9016;1.24793;0.00337107;-0.000483232;0.00316545
-25.6337;-7.05979;6.91364;1.24624;0.00335584;-0.000129719;0.00301911
-25.2803;-7.05979;6.91635;1.24644;0.00355478;-0.000162205;0.00265678
-24.9268;-7.05979;6.90544;1.24714;0.00362928;-0.00034782;0.00206898
