x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
-34.4178;-9.88643;6.56894;1.13546;0.00169335;0.000321989;0.00313874
-34.0612;-9.88643;6.58357;1.13696;0.00146731;0.000335581;0.00289885
-33.7046;-9.88643;6.59154;1.14102;0.00151402;0.000529569;0.0030828
-33.348;-9.88643;6.59382;1.14966;0.00161776;0.000687088;0.00319039
-32.9914;-9.88643;6.59959;1.16147;0.00191421;0.000743767;0.00321851
-32.6349;-9.88643;6.60738;1.17121;0.0020852;0.000615147;0.00324862
-32.2783;-9.88643;6.61766;1.18131;0.00206164;0.000351898;0.00272614
-31.9217;-9.88643;6.63121;1.19478;0.00182254;0.000147669;0.00239104
-31.5651;-9.88643;6.64161;1.20633;0.00198765;0.000385754;0.00231889
-31.2085;-9.88643;6.64564;1.21832;0.00228711;0.000281739;0.00191399
-30.8519;-9.88643;6.64947;1.23034;0.00237723;0.000275371;0.00171332
-30.4953;-9.88643;6.65344;1.23618;0.00255896;0.000333937;0.00138212
-30.1387;-9.88643;6.65522;1.235;0.00272624;0.000488405;0.00120537
-29.7822;-9.88643;6.65348;1.23501;0.00279632;0.000470494;0.00102088
-29.4256;-9.88643;6.65123;1.23856;0.00262176;0.000193712;0.000984469
-29.069;-9.88643;6.66086;1.24316;0.0025091;-0.000100227;0.000930516
-28.7124;-9.88643;6.67583;1.24716;0.00237399;-8.44876e-05;0.000823723
-28.3558;-9.88643;6.68244;1.25343;0.0024659;2.34523e-05;0.000838359
-27.9992;-9.88643;6.68788;1.26192;0.00240756;0.000150973;0.000880917
-27.6426;-9.88643;6.69393;1.27218;0.00285391;2.91297e-05;0.000897587
-27.286;-9.88643;6.69979;1.28075;0.00324374;-1.17267e-05;0.000905349
-26.9295;-9.88643;6.70295;1.2851;0.00378015;-2.69145e-05;0.000996203
-26.5729;-9.88643;6.71137;1.28612;0.00424734;-4.93035e-05;0.00107044
-26.2163;-9.88643;6.72434;1.28687;0.00493806;-7.90578e-05;0.00107106
-25.8597;-9.88643;6.73277;1.29371;0.00518669;6.9063e-05;0.000842185
-25.5031;-9.88643;6.74745;1.30327;0.00472177;9.95539e-05;0.00076615
-25.1465;-9.88643;6.7579;1.3114;0.00375662;0.000112742;0.000794116
-24.7899;-9.88643;6.76739;1.31754;0.00343987;5.80182e-05;0.000889501
-24.4333;-9.88643;6.78361;1.32534;0.00328427;6.33991e-05;0.000833373
-24.0768;-9.88643;6.7977;1.33382;0.00285289;1.11339e-05;0.00069302
-23.7202;-9.88643;6.80601;1.34101;0.00248437;-7.90831e-05;0.000635554
-23.3636;-9.88643;6.80802;1.34746;0.00234102;-9.42637e-05;0.000722225
-23.007;-9.88643;6.80802;1.35139;0.00249309;-5.92995e-05;0.000866572
-22.6504;-9.88643;6.81518;1.3554;0.00264854;-6.71909e-05;0.000967578
-22.2938;-9.88643;6.8287;1.35791;0.00277071;-0.000201995;0.00108273
-21.9372;-9.88643;6.84276;1.35987;0.00300173;-0.000417646;0.00107052
-21.5807;-9.88643;6.85587;1.36717;0.00359006;-0.0004448;0.00111816
-21.2241;-9.88643;6.86653;1.37972;0.00383108;-0.000254077;0.0012185
-20.8675;-9.88643;6.87507;1.39295;0.00400177;-0.000104722;0.00108523
-20.5109;-9.88643;6.88489;1.39968;0.00387136;-4.38162e-05;0.00103947
-20.1543;-9.88643;6.89365;1.40143;0.00366179;8.11267e-05;0.000926988
-19.7977;-9.88643;6.90119;1.40493;0.00342063;0.000259575;0.000968867
-19.4411;-9.88643;6.90841;1.40867;0.00325938;0.000209603;0.000968127
-19.0845;-9.88643;6.919;1.41029;0.00292753;2.28377e-05;0.000954202
-18.728;-9.88643;6.93598;1.41114;0.0025993;-0.000275036;0.000891013
-18.3714;-9.88643;6.95471;1.41528;0.00270338;-0.000417065;0.000937932
-18.0148;-9.88643;6.97224;1.42133;0.00291402;-0.000600174;0.00101037
-17.6582;-9.88643;6.98434;1.42453;0.00290571;-0.000594928;0.000809973
-17.3016;-9.88643;6.992;1.42363;0.00260068;-0.000412182;0.000728646
-16.945;-9.88643;6.99639;1.42075;0.00257587;-0.000370645;0.000732463
-16.5884;-9.88643;7.00026;1.4216;0.00265135;-0.000387692;0.000829138
-16.2318;-9.88643;7.01058;1.42735;0.00263142;-0.000287427;0.00101174
-15.8753;-9.88643;7.02041;1.43116;0.0026488;-0.000200676;0.001266
-15.5187;-9.88643;7.02883;1.43001;0.00282164;-0.000113824;0.00119878
-15.1621;-9.88643;7.03184;1.42851;0.00304362;-0.000345621;0.000986064
-14.8055;-9.88643;7.03462;1.42953;0.00290867;-0.000448157;0.000925038
-14.4489;-9.88643;7.04011;1.43034;0.00247741;-0.000700946;0.000980689
-14.0923;-9.88643;7.0483;1.42791;0.00240965;-0.000930844;0.0012308
-13.7357;-9.88643;7.05621;1.42247;0.00257522;-0.0010314;0.00140501
-13.3791;-9.88643;7.06194;1.41591;0.00254969;-0.00085833;0.00127789
-13.0226;-9.88643;7.06734;1.40974;0.00243869;-0.000589401;0.00108329
-12.666;-9.88643;7.07384;1.40665;0.00237485;-0.000525365;0.00103938
-12.3094;-9.88643;7.08337;1.40721;0.00216;-0.000576589;0.00110032
-11.9528;-9.88643;7.09327;1.40893;0.00206927;-0.000501068;0.000903383
-11.5962;-9.88643;7.10005;1.41087;0.00196074;-0.000411714;0.00078647
-11.2396;-9.88643;7.10422;1.41302;0.00191842;-0.000380868;0.000767738
-10.883;-9.88643;7.10825;1.41514;0.0018683;-0.000426564;0.000817696
-10.5264;-9.88643;7.116;1.41443;0.0019476;-0.000411361;0.000733281
-10.1699;-9.88643;7.12874;1.41365;0.00208497;-0.000535221;0.000714625
-9.81327;-9.88643;7.1431;1.41561;0.00223287;-0.000626442;0.000810158
-9.45669;-9.88643;7.15305;1.41774;0.00229128;-0.000599084;0.000744958
-9.1001;-9.88643;7.16173;1.41769;0.00222241;-0.000529594;0.000698939
-8.74351;-9.88643;7.17384;1.41824;0.00199822;-0.000554233;0.000709532
-8.38692;-9.88643;7.18826;1.42111;0.00209159;-0.000618512;0.000794259
-8.03034;-9.88643;7.19939;1.42393;0.00233933;-0.000741188;0.000878909
-7.67375;-9.88643;7.20254;1.42426;0.00238932;-0.000717401;0.000924259
-7.31716;-9.88643;7.20036;1.42171;0.00246401;-0.000732372;0.000915
-6.96058;-9.88643;7.19975;1.41857;0.00253317;-0.000775782;0.000981029
-6.60399;-9.88643;7.19958;1.41371;0.0025261;-0.000796607;0.00102487
-6.2474;-9.88643;7.19869;1.40697;0.00285161;-0.000932774;0.00114313
-5.89081;-9.88643;7.20295;1.4022;0.00271583;-0.00100818;0.00124489
-5.53423;-9.88643;7.21069;1.3982;0.00243537;-0.000972555;0.00122836
-5.17764;-9.88643;7.21925;1.39382;0.00235409;-0.00101694;0.00128727
-4.82105;-9.88643;7.23133;1.3927;0.00235598;-0.00100606;0.00129865
-4.46447;-9.88643;7.24718;1.39428;0.00239075;-0.00104082;0.00127548
-4.10788;-9.88643;7.2606;1.39524;0.00240836;-0.00111087;0.00132267
-3.75129;-9.88643;7.26972;1.39535;0.00233616;-0.00107251;0.00131534
-3.3947;-9.88643;7.27653;1.39571;0.00232352;-0.000991669;0.00134316
-3.03812;-9.88643;7.28587;1.39628;0.00239198;-0.00104476;0.00138354
-2.68153;-9.88643;7.29605;1.39393;0.00274931;-0.0011614;0.00147899
-2.32494;-9.88643;7.30978;1.38812;0.00315802;-0.00127054;0.00164508
-1.96836;-9.88643;7.32826;1.38206;0.00337862;-0.00136351;0.00178997
-1.61177;-9.88643;7.34234;1.37545;0.00340616;-0.00128995;0.0019683
-1.25518;-9.88643;7.34459;1.36698;0.00358919;-0.00126266;0.00211535
-0.898594;-9.88643;7.34107;1.35972;0.00401588;-0.00129995;0.00206051
-0.542006;-9.88643;7.34008;1.35453;0.00432417;-0.00133039;0.00199032
-0.185419;-9.88643;7.34511;1.34905;0.00409265;-0.00144351;0.00199905
0.171168;-9.88643;7.3519;1.346;0.00406846;-0.00156053;0.00212777
0.527755;-9.88643;7.35986;1.34885;0.00412154;-0.00177584;0.00231657
0.884342;-9.88643;7.37122;1.35386;0.00457991;-0.00201134;0.00244989
1.24093;-9.88643;7.38469;1.35763;0.00488922;-0.00213548;0.00240782
1.59752;-9.88643;7.39215;1.35882;0.00440493;-0.00218717;0.00259036
1.9541;-9.88643;7.398;1.35647;0.00427877;-0.00219599;0.00265804
2.31069;-9.88643;7.40574;1.3511;0.00398427;-0.00218532;0.00274975
2.66728;-9.88643;7.41205;1.34096;0.00403765;-0.0021466;0.00283907
3.02387;-9.88643;7.41025;1.33149;0.00425599;-0.00221974;0.00298283
3.38045;-9.88643;7.41068;1.32813;0.00442228;-0.00237766;0.00321833
3.73704;-9.88643;7.42708;1.32774;0.00460084;-0.00240089;0.00339347
4.09363;-9.88643;7.44586;1.32836;0.00515628;-0.00254277;0.00341337
4.45021;-9.88643;7.45924;1.32464;0.0061618;-0.0028179;0.00353156
4.8068;-9.88643;7.46728;1.31694;0.00684707;-0.00343663;0.00393772
5.16339;-9.88643;7.47082;1.31076;0.00669883;-0.00352322;0.00436552
5.51998;-9.88643;7.46951;1.30658;0.00601773;-0.00329348;0.00470165
5.87656;-9.88643;7.4732;1.30452;0.00547281;-0.00297811;0.00445369
6.23315;-9.88643;7.48144;1.30193;0.00526868;-0.00280058;0.0048083
6.58974;-9.88643;7.4925;1.2963;0.0050209;-0.00293452;0.0053695
6.94632;-9.88643;7.50222;1.29155;0.0043859;-0.00256426;0.0053361
7.30291;-9.88643;7.50772;1.29279;0.0043233;-0.00218825;0.00545933
7.6595;-9.88643;7.51508;1.29477;0.00457425;-0.00196087;0.00522569
8.01609;-9.88643;7.5262;1.29565;0.00479105;-0.0018718;0.00507324
8.37267;-9.88643;7.53582;1.29871;0.00496446;-0.00192083;0.0051378
8.72926;-9.88643;7.54863;1.29835;0.00514416;-0.0017486;0.00529089
9.08585;-9.88643;7.56267;1.29216;0.00536873;-0.00179632;0.00505633
9.44244;-9.88643;7.57703;1.28159;0.00568391;-0.00189142;0.00486944
9.79902;-9.88643;7.59118;1.27384;0.00615136;-0.0016744;0.00488867
10.1556;-9.88643;7.60648;1.26906;0.00688794;-0.00171628;0.00484107
10.5122;-9.88643;7.62896;1.26829;0.00771898;-0.00216561;0.00433559
10.8688;-9.88643;7.65779;1.27148;0.00838564;-0.00256431;0.00424661
11.2254;-9.88643;7.67519;1.27377;0.00896029;-0.00263826;0.00441197
11.582;-9.88643;7.68007;1.27244;0.00954081;-0.00251543;0.0046497
11.9385;-9.88643;7.68381;1.26415;0.0101577;-0.0026205;0.00530399
12.2951;-9.88643;7.69994;1.25395;0.0101093;-0.00261875;0.00592271
12.6517;-9.88643;7.71948;1.24655;0.00913103;-0.00248821;0.00683659
13.0083;-9.88643;7.72349;1.24526;0.00844775;-0.00254303;0.00708987
13.3649;-9.88643;7.71714;1.24812;0.00766156;-0.00275721;0.00682328
13.7215;-9.88643;7.7203;1.25538;0.00660364;-0.0028319;0.00716088
14.0781;-9.88643;7.73347;1.25985;0.00593969;-0.0031476;0.00791472
14.4347;-9.88643;7.74341;1.25826;0.00607345;-0.00389131;0.0085482
14.7912;-9.88643;7.7571;1.24939;0.00630606;-0.0040294;0.00889948
15.1478;-9.88643;7.76339;1.23935;0.006218;-0.00357287;0.0094454
15.5044;-9.88643;7.75259;1.22974;0.00590828;-0.00314618;0.010138
15.861;-9.88643;7.73831;1.21455;0.00562064;-0.00301619;0.0108199
16.2176;-9.88643;7.73376;1.19464;0.00552416;-0.00292537;0.0101271
16.5742;-9.88643;7.73873;1.16998;0.00591497;-0.00335817;0.0105583
16.9308;-9.88643;7.73534;1.15553;0.00655122;-0.00358365;0.0128088
17.2874;-9.88643;7.71967;1.16304;0.00688552;-0.00354391;0.0154351
17.6439;-9.88643;7.71271;1.17374;0.00705902;-0.00398204;0.0158638
18.0005;-9.88643;7.71826;1.17098;0.0069099;-0.00411422;0.0142191
18.3571;-9.88643;7.73427;1.15549;0.00614733;-0.00399138;0.0140658
18.7137;-9.88643;7.75756;1.13982;0.0066363;-0.00406239;0.0141548
19.0703;-9.88643;7.77449;1.12988;0.00774987;-0.00468713;0.0153959
19.4269;-9.88643;7.77591;1.12903;0.00907726;-0.00540291;0.0160295
19.7835;-9.88643;7.76226;1.13317;0.00959436;-0.00568635;0.0153385
20.1401;-9.88643;7.74694;1.13296;0.00904774;-0.00583938;0.0150714
20.4966;-9.88643;7.74704;1.12317;0.00889087;-0.00702253;0.0159107
20.8532;-9.88643;7.75379;1.11218;0.00850765;-0.0075623;0.0162179
21.2098;-9.88643;7.7555;1.09663;0.00775002;-0.00710049;0.0158466
21.5664;-9.88643;7.75584;1.08068;0.00724454;-0.00652483;0.0165072
21.923;-9.88643;7.76119;1.07303;0.00690082;-0.00608487;0.0175835
22.2796;-9.88643;7.77218;1.07261;0.00710606;-0.00604799;0.0179099
22.6362;-9.88643;7.78454;1.0725;0.00755259;-0.00622211;0.0183566
22.9927;-9.88643;7.78842;1.07362;0.00773065;-0.00566903;0.0187858
23.3493;-9.88643;7.78523;1.07889;0.00762625;-0.00559498;0.0188775
23.7059;-9.88643;7.78303;1.07788;0.00826974;-0.00600586;0.018255
24.0625;-9.88643;7.78939;1.0683;0.00840291;-0.00588351;0.0170907
24.4191;-9.88643;7.8041;1.06179;0.00715949;-0.00493488;0.0167339
24.7757;-9.88643;7.81293;1.07161;0.00631074;-0.0046249;0.0172449
25.1323;-9.88643;7.81173;1.08251;0.00611887;-0.0046322;0.0191674
25.4889;-9.88643;7.81381;1.07519;0.00609978;-0.00463446;0.0195947
25.8454;-9.88643;7.82376;1.05839;0.00616109;-0.00461346;0.0212897
26.202;-9.88643;7.83177;1.04149;0.00621115;-0.00487675;0.0230084
26.5586;-9.88643;7.83643;1.02193;0.00622955;-0.00468509;0.0239149
26.9152;-9.88643;7.83922;1.00166;0.00651772;-0.00442317;0.0240543
27.2718;-9.88643;7.83672;0.980943;0.00681653;-0.00398839;0.0232711
27.6284;-9.88643;7.82905;0.963064;0.00709536;-0.00404254;0.0227811
27.985;-9.88643;7.8214;0.950239;0.00754443;-0.00415232;0.0222775
28.3416;-9.88643;7.81941;0.940815;0.00816796;-0.00451934;0.021757
28.6981;-9.88643;7.82142;0.93255;0.00845737;-0.00520215;0.0222846
29.0547;-9.88643;7.82523;0.923595;0.00850221;-0.00573927;0.0231579
29.4113;-9.88643;7.83034;0.915472;0.00866059;-0.00557225;0.0231809
29.7679;-9.88643;7.84228;0.903984;0.00906053;-0.00528478;0.0229798
30.1245;-9.88643;7.8549;0.891347;0.00908835;-0.0050393;0.0232844
30.4811;-9.88643;7.85869;0.878477;0.00924212;-0.00516341;0.0244457
30.8377;-9.88643;7.85896;0.863716;0.00986043;-0.00494135;0.0248145
31.1943;-9.88643;7.8645;0.855785;0.0102805;-0.00480424;0.0250215
31.5508;-9.88643;7.8827;0.850946;0.0102457;-0.00501185;0.0249347
31.9074;-9.88643;7.90762;0.843018;0.0100716;-0.00494831;0.0254146
32.264;-9.88643;7.92543;0.835536;0.0100693;-0.0048433;0.0252431
32.6206;-9.88643;7.92873;0.838455;0.0100626;-0.00476193;0.0259395
32.9772;-9.88643;7.92197;0.84352;0.0105052;-0.00484243;0.0272247
33.3338;-9.88643;7.91049;0.839754;0.0110074;-0.00453003;0.0270673
33.6904;-9.88643;7.89504;0.831717;0.0123378;-0.00466312;0.0264913
34.047;-9.88643;7.88417;0.824002;0.0133866;-0.00528626;0.02711
34.4035;-9.88643;7.88612;0.818506;0.0135372;-0.0056485;0.0293531
34.7601;-9.88643;7.89533;0.809401;0.0139537;-0.00574507;0.0304651
35.1167;-9.88643;7.90466;0.797471;0.0142367;-0.00574385;0.0311012
35.4733;-9.88643;7.91279;0.788752;0.0149878;-0.00587861;0.03227
35.8299;-9.88643;7.91289;0.787654;0.0159102;-0.00662194;0.034165
36.1865;-9.88643;7.91272;0.790536;0.0161055;-0.00686297;0.0352469
36.5431;-9.88643;7.91586;0.790633;0.015808;-0.00655818;0.0355102
36.8996;-9.88643;7.92096;0.78695;0.0170043;-0.00647459;0.035339
37.2562;-9.88643;7.92781;0.781273;0.017842;-0.00661245;0.035097
37.6128;-9.88643;7.93165;0.776766;0.0175213;-0.00741952;0.0372779
37.9694;-9.88643;7.93771;0.773373;0.0171223;-0.00703052;0.0387825
38.326;-9.88643;7.94794;0.765721;0.0182896;-0.00641064;0.0388132
38.6826;-9.88643;7.95598;0.753642;0.0201864;-0.00610964;0.0402991
39.0392;-9.88643;7.95375;0.738005;0.0211779;-0.00623055;0.0419292
39.3958;-9.88643;7.94578;0.72135;0.0208462;-0.00642798;0.0433619
39.7523;-9.88643;7.94373;0.709402;0.0204361;-0.00677654;0.0441847
40.1089;-9.88643;7.95656;0.698728;0.0216596;-0.00708681;0.0460209
40.4655;-9.88643;7.97494;0.694686;0.0234182;-0.00709699;0.0503516
40.8221;-9.88643;7.98165;0.689624;0.0245749;-0.00727485;0.0530137
41.1787;-9.88643;7.98361;0.680158;0.0255517;-0.00624717;0.0554143
41.5353;-9.88643;7.98013;0.664165;0.0266723;-0.00492897;0.0548512
41.8919;-9.88643;7.97772;0.64841;0.0279973;-0.00480899;0.0556259
42.2485;-9.88643;7.98307;0.638941;0.0302631;-0.00491668;0.0574762
42.605;-9.88643;7.99336;0.634892;0.0322728;-0.0048907;0.0584068
42.9616;-9.88643;7.99718;0.63115;0.0326414;-0.00499292;0.0591066
43.3182;-9.88643;8.00061;0.622385;0.0325833;-0.00569823;0.0603155
43.6748;-9.88643;8.01899;0.603836;0.0341228;-0.00703172;0.0653408
44.0314;-9.88643;8.04015;0.580368;0.0375652;-0.00767609;0.0691101
44.388;-9.88643;8.03567;0.563762;0.038607;-0.0071852;0.0691673
44.7446;-9.88643;8.01901;0.556998;0.0378925;-0.00737676;0.0701265
45.1012;-9.88643;8.00862;0.544685;0.0376401;-0.00878946;0.0724177
45.4577;-9.88643;8.00601;0.532968;0.0392365;-0.00956397;0.0774964
-44.7588;-10.243;6.54122;0.874585;0.00715736;0.00115575;0.00716541
-44.4022;-10.243;6.53244;0.882922;0.00278282;-3.45148e-05;0.00275034
-44.0456;-10.243;6.53079;0.889829;0.00252293;7.24657e-05;0.00242598
-43.6891;-10.243;6.52686;0.904577;0.0026364;0.000155391;0.00274452
-43.3325;-10.243;6.52318;0.922119;0.00259528;0.000158324;0.00251366
-42.9759;-10.243;6.52797;0.933626;0.00332522;-0.000190827;0.00256861
-42.6193;-10.243;6.53295;0.945605;0.00333328;-0.000453769;0.00294879
-42.2627;-10.243;6.53248;0.952197;0.00318787;-0.000713566;0.0028718
-41.9061;-10.243;6.5332;0.955464;0.0033296;-0.000342024;0.00283192
-41.5495;-10.243;6.53629;0.965745;0.00336652;-0.000382428;0.00305582
-41.1929;-10.243;6.54135;0.970201;0.0037329;-0.000310585;0.00293905
-40.8364;-10.243;6.55021;0.980321;0.00373982;-0.000416599;0.0033734
-40.4798;-10.243;6.55316;0.996059;0.00356479;-0.00051448;0.00383237
-40.1232;-10.243;6.5453;1.01689;0.00305071;-0.000673874;0.00371251
-39.7666;-10.243;6.53352;1.03571;0.00247093;-0.000687036;0.00335736
-39.41;-10.243;6.52565;1.05314;0.0020096;-0.000523539;0.00297728
-39.0534;-10.243;6.52097;1.06832;0.0017868;-0.000389557;0.00237553
-38.6968;-10.243;6.51496;1.07855;0.00168863;-0.000379137;0.00236834
-38.3402;-10.243;6.50924;1.08173;0.00162283;-0.000232284;0.00233037
-37.9837;-10.243;6.50879;1.07862;0.00182069;1.13541e-05;0.00204554
-37.6271;-10.243;6.52054;1.07798;0.00195652;5.76645e-05;0.00174793
-37.2705;-10.243;6.53507;1.0805;0.00183853;9.97596e-05;0.00142179
-36.9139;-10.243;6.53848;1.08551;0.00173186;0.000148156;0.00130419
-36.5573;-10.243;6.54033;1.09312;0.00153062;5.43917e-05;0.00137746
-36.2007;-10.243;6.54508;1.09857;0.00170899;7.33184e-06;0.0013949
-35.8441;-10.243;6.55124;1.10212;0.00177995;-0.000181619;0.0017516
-35.4876;-10.243;6.55207;1.10945;0.00190252;9.57418e-06;0.00207868
-35.131;-10.243;6.54715;1.12638;0.00175426;0.000141482;0.0021212
-34.7744;-10.243;6.5474;1.13901;0.00170389;0.000227539;0.00258938
-34.4178;-10.243;6.5626;1.14434;0.00162527;0.00024806;0.0030378
-34.0612;-10.243;6.57878;1.15077;0.00163204;0.000362156;0.00286612
-33.7046;-10.243;6.58682;1.16026;0.00157009;0.000497031;0.00274431
-33.348;-10.243;6.5879;1.17122;0.00169088;0.000683928;0.00317417
-32.9914;-10.243;6.59178;1.18242;0.00192949;0.000595488;0.0033256
-32.6349;-10.243;6.59826;1.18945;0.00203175;0.000496792;0.00323337
-32.2783;-10.243;6.60736;1.19764;0.00189607;0.000344839;0.0029016
-31.9217;-10.243;6.62017;1.21009;0.00182153;0.000204724;0.00249849
-31.5651;-10.243;6.6321;1.22531;0.00192569;0.000232683;0.00233779
-31.2085;-10.243;6.63693;1.23798;0.00199698;2.20573e-05;0.00172851
-30.8519;-10.243;6.64007;1.24842;0.00218894;-0.000180847;0.00173255
-30.4953;-10.243;6.64509;1.25505;0.00239552;-4.172e-05;0.00158269
-30.1387;-10.243;6.64972;1.25693;0.00244607;6.67769e-05;0.00125037
-29.7822;-10.243;6.6519;1.25783;0.00258083;5.1856e-05;0.00113185
-29.4256;-10.243;6.6549;1.25991;0.00266622;-2.67521e-06;0.00100595
-29.069;-10.243;6.66155;1.26326;0.00249261;-0.000125163;0.00078204
-28.7124;-10.243;6.67301;1.2664;0.00232447;-0.000152344;0.000699025
-28.3558;-10.243;6.68431;1.27154;0.00230732;-2.41358e-06;0.000749414
-27.9992;-10.243;6.69221;1.27884;0.00233574;0.000146912;0.000835258
-27.6426;-10.243;6.70005;1.28737;0.00268427;0.000116982;0.000851415
-27.286;-10.243;6.70472;1.29481;0.00333077;0.000110323;0.000778235
-26.9295;-10.243;6.70406;1.30085;0.00435826;-2.37841e-05;0.000808948
-26.5729;-10.243;6.70781;1.30491;0.00480232;-0.000105268;0.000848991
-26.2163;-10.243;6.71992;1.30901;0.0052403;-7.41141e-05;0.000872228
-25.8597;-10.243;6.73023;1.31517;0.00558015;-4.01689e-05;0.000763644
-25.5031;-10.243;6.74566;1.32516;0.0048509;4.33939e-06;0.00066895
-25.1465;-10.243;6.75982;1.33247;0.0037817;-7.67093e-05;0.000742937
-24.7899;-10.243;6.76865;1.33557;0.00326963;-0.000177271;0.000847623
-24.4333;-10.243;6.78087;1.33975;0.00305369;-0.000119897;0.000813331
-24.0768;-10.243;6.79017;1.34651;0.00264388;-5.72111e-05;0.000757313
-23.7202;-10.243;6.79851;1.35375;0.00234297;-0.000204739;0.00067798
-23.3636;-10.243;6.80232;1.36127;0.00233616;-0.00017664;0.000704743
-23.007;-10.243;6.80393;1.36446;0.00249933;-0.0002102;0.000861306
-22.6504;-10.243;6.80937;1.36798;0.00263711;-0.000148937;0.000932179
-22.2938;-10.243;6.82208;1.37193;0.00282786;-0.000121816;0.000954896
-21.9372;-10.243;6.83599;1.37562;0.002979;-0.000285965;0.00103546
-21.5807;-10.243;6.84958;1.38068;0.00359274;-0.000341751;0.00102899
-21.2241;-10.243;6.85969;1.39148;0.00392788;-0.000218114;0.00108648
-20.8675;-10.243;6.86844;1.40505;0.00408472;-0.000160997;0.000923523
-20.5109;-10.243;6.87797;1.41193;0.00389956;-0.000195065;0.00095008
-20.1543;-10.243;6.88576;1.41337;0.00371385;-9.10833e-05;0.000875072
-19.7977;-10.243;6.89125;1.41475;0.00338484;0.000233874;0.000925095
-19.4411;-10.243;6.9011;1.41688;0.00303702;0.000306743;0.000978429
-19.0845;-10.243;6.9139;1.41735;0.00266519;0.000122967;0.000944889
-18.728;-10.243;6.93083;1.41732;0.00227587;-0.000169833;0.00103856
-18.3714;-10.243;6.95072;1.42007;0.00241166;-0.00030611;0.001001
-18.0148;-10.243;6.96829;1.42801;0.00275909;-0.000461415;0.000918949
-17.6582;-10.243;6.97781;1.43635;0.00278824;-0.0005229;0.00082015
-17.3016;-10.243;6.98561;1.43768;0.00257626;-0.000369246;0.00073639
-16.945;-10.243;6.99021;1.43417;0.00253421;-0.000264614;0.000684876
-16.5884;-10.243;6.99247;1.43342;0.00281056;-0.000400423;0.000755699
-16.2318;-10.243;7.00046;1.43969;0.0029519;-0.000360754;0.000958895
-15.8753;-10.243;7.01502;1.44581;0.00293275;-0.000324481;0.00112367
-15.5187;-10.243;7.02902;1.44702;0.00267735;-0.000294866;0.00114514
-15.1621;-10.243;7.03322;1.44665;0.00283117;-0.000434565;0.000961508
-14.8055;-10.243;7.0338;1.44812;0.00289845;-0.000460728;0.00101375
-14.4489;-10.243;7.03937;1.44907;0.00250784;-0.00064878;0.00101527
-14.0923;-10.243;7.04963;1.44795;0.00230676;-0.000832638;0.00111969
-13.7357;-10.243;7.05914;1.44304;0.0024803;-0.000908015;0.00120444
-13.3791;-10.243;7.06565;1.43539;0.00236111;-0.000727312;0.00113213
-13.0226;-10.243;7.06952;1.43027;0.00218812;-0.00059152;0.00104617
-12.666;-10.243;7.07501;1.42808;0.00207508;-0.000530905;0.00105093
-12.3094;-10.243;7.08276;1.42748;0.00192287;-0.000505979;0.00106993
-11.9528;-10.243;7.09172;1.42792;0.00190216;-0.000507732;0.000863243
-11.5962;-10.243;7.09817;1.42755;0.00187409;-0.000490216;0.000807365
-11.2396;-10.243;7.10301;1.42733;0.00186988;-0.000407601;0.000727518
-10.883;-10.243;7.1064;1.42854;0.00193274;-0.000392944;0.000697399
-10.5264;-10.243;7.11169;1.42781;0.00214925;-0.000495992;0.000715256
-10.1699;-10.243;7.12322;1.42468;0.00226256;-0.000611896;0.000778797
-9.81327;-10.243;7.13909;1.42502;0.00233115;-0.000704624;0.000874943
-9.45669;-10.243;7.15128;1.4289;0.00248063;-0.000693438;0.00080873
-9.1001;-10.243;7.16176;1.4317;0.00228737;-0.000649882;0.000770233
-8.74351;-10.243;7.17294;1.43229;0.0020737;-0.00067891;0.000811906
-8.38692;-10.243;7.18798;1.43421;0.00211725;-0.000733539;0.000813916
-8.03034;-10.243;7.20228;1.43721;0.00237405;-0.000764667;0.000799003
-7.67375;-10.243;7.20761;1.43772;0.00242681;-0.000713023;0.000826006
-7.31716;-10.243;7.20569;1.43595;0.00241899;-0.000719055;0.00080567
-6.96058;-10.243;7.20414;1.43351;0.00249435;-0.00075947;0.00089573
-6.60399;-10.243;7.20375;1.42958;0.00245399;-0.000794544;0.00100619
-6.2474;-10.243;7.20161;1.42432;0.00283239;-0.000914215;0.00108604
-5.89081;-10.243;7.20307;1.41897;0.00293597;-0.00100234;0.00120562
-5.53423;-10.243;7.21035;1.41406;0.00257384;-0.000951609;0.00124831
-5.17764;-10.243;7.21868;1.40903;0.00241265;-0.000957775;0.00125962
-4.82105;-10.243;7.23053;1.40676;0.00244116;-0.000966177;0.00126472
-4.46447;-10.243;7.24753;1.4087;0.00250107;-0.000966259;0.00120796
-4.10788;-10.243;7.26299;1.4096;0.00242967;-0.00101415;0.00121111
-3.75129;-10.243;7.27187;1.40826;0.00234966;-0.00100331;0.00120817
-3.3947;-10.243;7.28019;1.40667;0.00234125;-0.000963126;0.00123524
-3.03812;-10.243;7.2902;1.40567;0.00249772;-0.00103483;0.00133966
-2.68153;-10.243;7.30041;1.40342;0.00282217;-0.00109823;0.00139815
-2.32494;-10.243;7.3107;1.39864;0.00317568;-0.00125945;0.00161268
-1.96836;-10.243;7.32676;1.39476;0.00330806;-0.00133271;0.00171852
