x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
14.7852;-15.6936;4.36803;0.832168;0.00149492;-0.00137874;0.00759893
15.1423;-15.6936;4.37952;0.829573;0.00224729;-0.00147982;0.00728447
15.4994;-15.6936;4.37794;0.835832;0.00225859;-0.0013197;0.00898792
15.8565;-15.6936;4.37437;0.826411;0.00217427;-0.000981392;0.00742129
16.2136;-15.6936;4.372;0.81645;0.00241161;-0.00102856;0.00543555
16.5707;-15.6936;4.36994;0.808055;0.00279697;-0.000507894;0.00393858
16.9279;-15.6936;4.36663;0.802471;0.00308877;-0.000138402;0.00389267
17.285;-15.6936;4.35967;0.796847;0.00166418;-0.00011243;0.00471021
17.6421;-15.6936;4.36511;0.79034;0.00170629;-9.83571e-05;0.00570086
17.9992;-15.6936;4.37642;0.787765;0.00393824;-0.00131223;0.00567774
18.3563;-15.6936;4.38438;0.783081;0.0044906;-0.00124446;0.00605509
18.7135;-15.6936;4.39054;0.778708;0.00167079;0.000397505;0.00483335
19.0706;-15.6936;4.39468;0.782327;0.00149069;-0.000345473;0.00380854
19.4277;-15.6936;4.40039;0.786402;0.0017004;-0.00101299;0.00366278
19.7848;-15.6936;4.40325;0.780653;0.00253123;-0.000830397;0.00494547
20.1419;-15.6936;4.38562;0.764954;0.00446815;-0.000688431;0.00474971
20.499;-15.6936;4.38006;0.751784;0.00248672;-0.000547796;0.00352011
20.8562;-15.6936;4.38408;0.745292;0.00193498;-0.000862303;0.00221179
21.2133;-15.6936;4.38646;0.736477;0.00316723;-0.00107951;0.00188994
21.5704;-15.6936;4.38554;0.728873;0.00441146;-0.00208123;0.00285929
21.9275;-15.6936;4.38676;0.7333;0.00534888;-0.00269428;0.00392442
22.2846;-15.6936;4.38765;0.736207;0.00333624;-0.00197957;0.00335858
22.6418;-15.6936;4.39058;0.738187;0.00190126;-0.00148744;0.0033263
22.9989;-15.6936;4.40238;0.742029;0.0026231;-0.000730006;0.00400022
23.356;-15.6936;4.40602;0.755888;0.0030569;0.000106452;0.00563228
23.7131;-15.6936;4.41347;0.761254;0.00447855;0.000205075;0.00681852
24.0702;-15.6936;4.42809;0.773417;0.00524787;-0.000266977;0.00806939
24.4273;-15.6936;4.44681;0.767691;0.00476571;-0.000502827;0.00612587
24.7845;-15.6936;4.44924;0.760069;0.00433512;-0.00113942;0.00525271
25.1416;-15.6936;4.42983;0.763183;0.00322366;-0.000702965;0.00702843
25.4987;-15.6936;4.41019;0.750227;0.0024788;-0.000691924;0.00801513
25.8558;-15.6936;4.41577;0.743182;0.00233727;-0.000813898;0.00910085
26.2129;-15.6936;4.44467;0.739745;0.00305779;-0.0012306;0.00807057
26.5701;-15.6936;4.46945;0.744841;0.00413984;-0.00204506;0.00934931
26.9272;-15.6936;4.48374;0.746641;0.00360918;-0.00252517;0.0100882
27.2843;-15.6936;4.48883;0.740663;0.00414751;-0.00221014;0.00746048
27.6414;-15.6936;4.49477;0.737486;0.00493698;-0.00221713;0.00570036
27.9985;-15.6936;4.49836;0.731998;0.0042;-0.00189708;0.00547207
28.3556;-15.6936;4.49642;0.725616;0.00446731;-0.0012456;0.00692436
28.7128;-15.6936;4.49753;0.716431;0.00501947;0.00017593;0.00612082
29.0699;-15.6936;4.49774;0.711917;0.00600213;0.000157077;0.0053871
29.427;-15.6936;4.49601;0.711667;0.0064385;9.81717e-05;0.00666502
29.7841;-15.6936;4.50061;0.712173;0.00628466;0.000758975;0.0100588
30.1412;-15.6936;4.5163;0.718356;0.00725911;0.00217537;0.0120173
30.4984;-15.6936;4.52993;0.721718;0.00805226;0.00325947;0.013344
30.8555;-15.6936;4.5364;0.71529;0.00814132;0.00365576;0.0156838
31.2126;-15.6936;4.53668;0.706341;0.00944257;0.00389475;0.0157673
31.5697;-15.6936;4.53882;0.696972;0.011399;0.00500588;0.0139979
31.9268;-15.6936;4.5417;0.686149;0.0130282;0.00615334;0.0116695
32.284;-15.6936;4.54294;0.67635;0.0151467;0.00651399;0.0133616
32.6411;-15.6936;4.55273;0.666138;0.0166728;0.0071507;0.0149712
32.9982;-15.6936;4.5543;0.664881;0.0159155;0.00645652;0.014034
33.3553;-15.6936;4.56477;0.666475;0.013827;0.00597274;0.0114883
33.7124;-15.6936;4.57487;0.669501;0.0135667;0.00560718;0.0120749
34.0695;-15.6936;4.57388;0.665831;0.0146016;0.00519594;0.0117997
34.4267;-15.6936;4.57316;0.659501;0.0159579;0.00444786;0.0113631
34.7838;-15.6936;4.5875;0.656501;0.0184139;0.00324784;0.00932234
35.1409;-15.6936;4.60055;0.667125;0.0197241;0.0035765;0.00796623
35.498;-15.6936;4.60843;0.676045;0.0206721;0.00377625;0.00695777
35.8551;-15.6936;4.60805;0.677344;0.025236;0.00478733;0.00514559
36.2123;-15.6936;4.60545;0.671719;0.0282394;0.00433503;0.00468521
36.5694;-15.6936;4.60987;0.664038;0.030517;0.003426;0.00654778
36.9265;-15.6936;4.62987;0.646857;0.0343192;0.00297093;0.00786193
37.2836;-15.6936;4.65363;0.620775;0.0381096;0.0028393;0.00795707
37.6407;-15.6936;4.66381;0.604912;0.0468774;-0.000566826;0.00819937
37.9978;-15.6936;4.65647;0.595046;0.0564405;-0.00553008;0.00933907
38.355;-15.6936;4.64332;0.592786;0.0601834;-0.00764858;0.0093925
38.7121;-15.6936;4.63956;0.591393;0.0683782;-0.00937402;0.00899853
39.0692;-15.6936;4.64451;0.581346;0.0752556;-0.0132498;0.00958475
39.4263;-15.6936;4.63081;0.577321;0.0735961;-0.0183666;0.012021
39.7834;-15.6936;4.60479;0.571529;0.0771499;-0.0254011;0.0173178
40.1406;-15.6936;4.5907;0.560455;0.0882419;-0.0322299;0.0244663
40.4977;-15.6936;4.58487;0.556194;0.0849797;-0.034683;0.0300864
40.8548;-15.6936;4.57735;0.569579;0.0823182;-0.038787;0.0355048
41.2119;-15.6936;4.56946;0.578543;0.0814645;-0.0468487;0.0478257
41.569;-15.6936;4.58316;0.561194;0.0860516;-0.0568184;0.059195
41.9261;-15.6936;4.5954;0.548715;0.0962462;-0.0696413;0.072947
42.2833;-15.6936;4.59711;0.538884;0.0841042;-0.0695582;0.0861496
42.6404;-15.6936;4.6069;0.538482;0.0721579;-0.0649966;0.104806
42.9975;-15.6936;4.60843;0.544935;0.0725016;-0.0633444;0.117535
43.3546;-15.6936;4.60814;0.549916;0.0670151;-0.0649805;0.124575
43.7117;-15.6936;4.61722;0.554887;0.0640715;-0.0657286;0.141189
44.0689;-15.6936;4.62801;0.557262;0.0658987;-0.0675778;0.160789
44.426;-15.6936;4.63232;0.55609;0.0671457;-0.0680544;0.176273
44.7831;-15.6936;4.6357;0.560629;0.0629932;-0.0626977;0.187069
45.1402;-15.6936;4.63717;0.571723;0.0592272;-0.0533157;0.18327
45.4973;-15.6936;4.63785;0.587354;0.0532261;-0.0437831;0.186292
45.8545;-15.6936;4.65533;0.611182;0.059637;-0.0266402;0.206362
-44.8536;-16.0507;3.645;0.582375;0.0058232;0.00185368;0.00355655
-44.4965;-16.0507;3.63521;0.627819;0.00171555;0.000633808;0.00114248
-44.1394;-16.0507;3.63582;0.627732;0.00106155;0.00021586;0.000923214
-43.7823;-16.0507;3.62985;0.623877;0.0014863;0.00028805;0.00120105
-43.4251;-16.0507;3.61584;0.639086;0.00115799;1.8982e-05;0.00162555
-43.068;-16.0507;3.61311;0.653025;0.000982972;-1.30844e-05;0.00164704
-42.7109;-16.0507;3.60525;0.652225;0.00077278;0.00035393;0.00197338
-42.3538;-16.0507;3.60086;0.659924;0.000838682;7.08883e-05;0.0022005
-41.9967;-16.0507;3.6052;0.67358;0.00190204;-0.000140443;0.00177602
-41.6396;-16.0507;3.59683;0.683214;0.00313856;-0.000995645;0.00265882
-41.2824;-16.0507;3.58997;0.67818;0.00443189;-0.00168462;0.00240209
-40.9253;-16.0507;3.60776;0.674672;0.00347159;-0.000742645;0.00175367
-40.5682;-16.0507;3.61337;0.67606;0.00184083;0.000457156;0.00189032
-40.2111;-16.0507;3.61121;0.679963;0.00164181;0.00066121;0.00279435
-39.854;-16.0507;3.61647;0.681263;0.00102252;-0.000124676;0.0020025
-39.4968;-16.0507;3.62565;0.690634;0.00109468;-0.00042307;0.001083
-39.1397;-16.0507;3.63048;0.709229;0.00118359;-0.000500552;0.00109154
-38.7826;-16.0507;3.63061;0.715737;0.00115317;-0.000504057;0.00133927
-38.4255;-16.0507;3.62565;0.717707;0.000764198;-8.89645e-05;0.00176811
-38.0684;-16.0507;3.61758;0.717106;0.00101052;0.000178492;0.00123679
-37.7113;-16.0507;3.61292;0.71863;0.00229649;-0.000123828;0.00187798
-37.3541;-16.0507;3.6099;0.716835;0.0028207;-0.00033412;0.00217577
-36.997;-16.0507;3.60516;0.724292;0.00162607;1.06646e-05;0.00133974
-36.6399;-16.0507;3.61126;0.725468;0.00128084;-5.53068e-05;0.00101131
-36.2828;-16.0507;3.61671;0.726937;0.0012525;-0.000404164;0.00117946
-35.9257;-16.0507;3.62894;0.729331;0.000711029;-0.000213787;0.000784082
-35.5685;-16.0507;3.63344;0.737578;0.000469754;3.97778e-05;0.000476951
-35.2114;-16.0507;3.62612;0.751209;0.000768367;2.2031e-06;0.000389529
-34.8543;-16.0507;3.62117;0.756656;0.00134678;0.000243335;0.000572717
-34.4972;-16.0507;3.62796;0.757079;0.000669136;9.44136e-05;0.000313479
-34.1401;-16.0507;3.6353;0.764751;0.000490527;0.000101388;0.00041957
-33.783;-16.0507;3.64239;0.769606;0.00065741;0.000120744;0.000405421
-33.4258;-16.0507;3.64667;0.769278;0.000738403;-2.91118e-05;0.000270549
-33.0687;-16.0507;3.64212;0.77111;0.000695483;-5.71169e-05;0.000121276
-32.7116;-16.0507;3.64225;0.775182;0.000568871;5.80545e-05;0.000157413
-32.3545;-16.0507;3.64346;0.778694;0.000851079;8.1569e-05;0.000209382
-31.9974;-16.0507;3.64757;0.789445;0.000868133;0.000216963;0.00040215
-31.6402;-16.0507;3.65102;0.798222;0.00110461;0.000576527;0.000568142
-31.2831;-16.0507;3.65346;0.803097;0.00136238;0.000387726;0.000735018
-30.926;-16.0507;3.66098;0.810005;0.00101995;0.000150926;0.000948081
-30.5689;-16.0507;3.67073;0.816781;0.00149281;-8.61711e-05;0.000790568
-30.2118;-16.0507;3.68416;0.825687;0.0014416;-0.000255464;0.000658173
-29.8546;-16.0507;3.69761;0.837249;0.000933948;0.000206196;0.00129907
-29.4975;-16.0507;3.70573;0.835156;0.000816997;0.00059824;0.00143344
-29.1404;-16.0507;3.71319;0.826233;0.000950365;0.000352925;0.000803587
-28.7833;-16.0507;3.72073;0.824225;0.000984086;7.44422e-05;0.00079977
-28.4262;-16.0507;3.72517;0.829987;0.00121993;-0.000108043;0.00104341
-28.0691;-16.0507;3.72477;0.844472;0.00158555;-0.000418807;0.0016924
-27.7119;-16.0507;3.72064;0.855814;0.000966423;-0.00079629;0.00250158
-27.3548;-16.0507;3.72461;0.860474;0.000834152;-0.000685766;0.00256737
-26.9977;-16.0507;3.72878;0.869627;0.00144403;-0.000487866;0.00217245
-26.6406;-16.0507;3.72902;0.878553;0.00233467;-0.000173156;0.00253487
-26.2835;-16.0507;3.73311;0.880268;0.00262322;-0.000663628;0.00354065
-25.9263;-16.0507;3.74506;0.894046;0.00157756;-0.000545543;0.00287715
-25.5692;-16.0507;3.74823;0.913354;0.00115738;0.00046537;0.00204917
-25.2121;-16.0507;3.74307;0.91329;0.000930456;0.000563987;0.00372594
-24.855;-16.0507;3.74394;0.90674;0.00129582;-0.000212393;0.0040955
-24.4979;-16.0507;3.74831;0.908894;0.00153633;-0.000544713;0.0047719
-24.1408;-16.0507;3.75411;0.913857;0.00126457;0.000467735;0.00372431
-23.7836;-16.0507;3.75751;0.918623;0.00206601;0.000299026;0.00308866
-23.4265;-16.0507;3.77386;0.923073;0.00205589;0.000610098;0.00237255
-23.0694;-16.0507;3.78493;0.926464;0.0015207;0.000511476;0.00232289
-22.7123;-16.0507;3.78864;0.925826;0.00246578;0.000445661;0.00278107
-22.3552;-16.0507;3.77736;0.917002;0.00340572;0.000446587;0.0027753
-21.998;-16.0507;3.77744;0.924599;0.00392316;0.000785382;0.00291078
-21.6409;-16.0507;3.79501;0.946103;0.00434264;2.56899e-05;0.00270242
-21.2838;-16.0507;3.81515;0.956517;0.00312906;-0.000662144;0.00336996
-20.9267;-16.0507;3.81851;0.960653;0.00196142;-4.58546e-05;0.00306155
-20.5696;-16.0507;3.81155;0.964738;0.00169409;9.44352e-05;0.00107987
-20.2125;-16.0507;3.81767;0.967165;0.00172629;0.000389131;0.00161965
-19.8553;-16.0507;3.82793;0.960397;0.00260699;0.000424906;0.00253532
-19.4982;-16.0507;3.83731;0.946293;0.00299877;-0.00101297;0.00446873
-19.1411;-16.0507;3.84628;0.945477;0.00238323;-0.000613829;0.00539499
-18.784;-16.0507;3.85512;0.965287;0.00266775;0.000681679;0.00532158
-18.4269;-16.0507;3.86928;0.962289;0.00269649;0.000881759;0.00659656
-18.0697;-16.0507;3.87427;0.964575;0.00248828;0.00124171;0.00653361
-17.7126;-16.0507;3.88451;0.963841;0.00420984;0.00142456;0.00524244
-17.3555;-16.0507;3.89474;0.963873;0.0033408;0.00164998;0.00433544
-16.9984;-16.0507;3.90323;0.958354;0.00258837;0.000762038;0.00322966
-16.6413;-16.0507;3.91215;0.963182;0.00178885;4.322e-05;0.00319812
-16.2842;-16.0507;3.91988;0.967299;0.00107616;-3.44394e-05;0.00354996
-15.927;-16.0507;3.91398;0.964726;0.00143405;-0.000149446;0.00229343
-15.5699;-16.0507;3.91216;0.956308;0.00267001;-5.58226e-05;0.00309685
-15.2128;-16.0507;3.91036;0.936631;0.00398739;-2.55643e-05;0.00285269
-14.8557;-16.0507;3.91681;0.937621;0.00404372;-0.000421336;0.00333474
-14.4986;-16.0507;3.93967;0.974348;0.00613201;0.000187307;0.00354226
-14.1414;-16.0507;3.96743;1.00575;0.00824085;0.000732213;0.00251999
-13.7843;-16.0507;3.97763;1.01635;0.00516799;0.00090128;0.00258448
-13.4272;-16.0507;3.98028;1.01971;0.00408976;0.000187837;0.00404428
-13.0701;-16.0507;3.96868;1.0197;0.00659087;0.000539731;0.00385836
-12.713;-16.0507;3.97573;1.02075;0.00825591;0.000373995;0.00412212
-12.3558;-16.0507;3.99507;1.02405;0.0111849;0.000837472;0.00502875
-11.9987;-16.0507;4.01986;1.03003;0.00956634;-0.000931433;0.00449077
-11.6416;-16.0507;4.03817;1.02683;0.00867618;-3.53396e-05;0.00219627
-11.2845;-16.0507;4.04462;1.03411;0.00892799;0.00130491;0.00246512
-10.9274;-16.0507;4.04736;1.04769;0.00650215;0.000426737;0.0023041
-10.5703;-16.0507;4.05146;1.0451;0.004924;0.00133139;0.00374427
-10.2131;-16.0507;4.05967;1.04791;0.00579249;0.00328241;0.00431787
-9.85602;-16.0507;4.07277;1.05766;0.00521858;0.00274821;0.00383025
-9.4989;-16.0507;4.08502;1.04962;0.00522264;0.00187516;0.00292572
-9.14178;-16.0507;4.08583;1.0394;0.00552546;0.00145831;0.0025044
-8.78466;-16.0507;4.09104;1.03935;0.00335173;8.48593e-05;0.00239205
-8.42755;-16.0507;4.09177;1.05048;0.00317414;0.000489683;0.00239948
-8.07043;-16.0507;4.08525;1.04275;0.00535968;0.000304509;0.00192706
-7.71331;-16.0507;4.10207;1.03479;0.00446177;-0.000225967;0.00300302
-7.35619;-16.0507;4.13508;1.03499;0.00195509;-0.0005175;0.00348008
-6.99907;-16.0507;4.15215;1.03522;0.00317884;-0.000500628;0.00402336
-6.64195;-16.0507;4.1409;1.02156;0.00440808;-7.80495e-05;0.00368859
-6.28484;-16.0507;4.12846;1.02181;0.00407849;-0.000131911;0.00319571
-5.92772;-16.0507;4.13648;1.02378;0.00433704;-0.000228767;0.00409577
-5.5706;-16.0507;4.14703;1.00974;0.00421251;-0.000297174;0.00393991
-5.21348;-16.0507;4.15165;0.99582;0.00265842;-0.000682856;0.0023592
-4.85636;-16.0507;4.16194;0.999234;0.00311136;-0.000477984;0.00239821
-4.49924;-16.0507;4.18323;0.989011;0.00291075;-0.00055763;0.00570247
-4.14212;-16.0507;4.18428;0.982561;0.00317074;-0.00138964;0.00757694
-3.78501;-16.0507;4.17334;0.97723;0.0034178;-0.00167575;0.00610548
-3.42789;-16.0507;4.18273;0.971265;0.00249711;0.000986919;0.00647313
-3.07077;-16.0507;4.18676;0.960721;0.00290831;0.000713585;0.0048823
-2.71365;-16.0507;4.18681;0.959801;0.00302617;-0.000486865;0.0054723
-2.35653;-16.0507;4.19664;0.989195;0.00293906;-0.0011551;0.0079275
-1.99941;-16.0507;4.20889;0.990108;0.00354685;-0.00174735;0.00776255
-1.6423;-16.0507;4.22094;0.963306;0.00267302;-0.000784856;0.00509463
-1.28518;-16.0507;4.22159;0.955136;0.00221085;-0.000993966;0.00575682
-0.928059;-16.0507;4.23233;0.9553;0.00180843;-0.0013462;0.00590834
-0.570941;-16.0507;4.23546;0.96072;0.00207069;-0.00140175;0.00652211
-0.213822;-16.0507;4.23493;0.958974;0.00149851;-9.316e-05;0.00659013
0.143296;-16.0507;4.23385;0.961137;0.00244899;8.85474e-05;0.00402014
0.500414;-16.0507;4.24823;0.965059;0.00255251;-0.000575126;0.00359241
0.857533;-16.0507;4.26197;0.960314;0.00186092;-0.00126116;0.00298529
1.21465;-16.0507;4.25978;0.961123;0.00254306;-0.00227207;0.00408114
1.57177;-16.0507;4.25538;0.962294;0.00203761;-0.00175485;0.00345424
1.92889;-16.0507;4.26232;0.970792;0.00158617;-0.00112803;0.00308441
2.28601;-16.0507;4.2671;0.974165;0.00151484;-0.00128386;0.00338831
2.64312;-16.0507;4.26989;0.97278;0.00077469;-0.00118746;0.00296125
3.00024;-16.0507;4.27671;0.963539;0.00143635;-0.0014147;0.00318758
3.35736;-16.0507;4.29004;0.959126;0.00465522;-0.00168116;0.00383641
3.71448;-16.0507;4.29707;0.950796;0.00770654;-0.00225643;0.0039382
4.0716;-16.0507;4.29321;0.937715;0.00574572;-0.00194835;0.00264627
4.42872;-16.0507;4.28035;0.924965;0.00127647;-0.000964119;0.00159785
4.78584;-16.0507;4.27474;0.924005;0.00186769;-0.00130085;0.00205684
5.14295;-16.0507;4.27237;0.932574;0.00286671;-0.00180108;0.00342359
5.50007;-16.0507;4.28168;0.941768;0.0025538;-0.00151281;0.0039945
5.85719;-16.0507;4.29736;0.940218;0.00190291;-0.0014;0.00582944
6.21431;-16.0507;4.30553;0.921887;0.00179542;-0.0017701;0.00541148
6.57143;-16.0507;4.30455;0.913336;0.00160304;-0.0015652;0.00533052
6.92855;-16.0507;4.3024;0.908543;0.00120521;-0.00093964;0.00542872
7.28566;-16.0507;4.3061;0.910648;0.00129142;-0.000762425;0.00522756
7.64278;-16.0507;4.31687;0.912194;0.00132559;-0.00164657;0.00834283
7.9999;-16.0507;4.32844;0.900367;0.00139228;-0.00174889;0.00817358
8.35702;-16.0507;4.33863;0.887607;0.00113313;-0.00115631;0.00573814
8.71414;-16.0507;4.33473;0.878786;0.00118242;-0.000472004;0.00434753
9.07126;-16.0507;4.32553;0.869911;0.00119239;-0.000756763;0.0037695
9.42837;-16.0507;4.32216;0.869627;0.00142571;-0.00146553;0.0035594
9.78549;-16.0507;4.32451;0.876412;0.00183226;-0.00128166;0.0038663
10.1426;-16.0507;4.3279;0.881435;0.00180968;-0.000861184;0.00347186
10.4997;-16.0507;4.33179;0.876393;0.00159051;-0.00107009;0.00362255
10.8568;-16.0507;4.33139;0.861014;0.00154472;-0.00108843;0.00371374
11.214;-16.0507;4.33044;0.849117;0.00154503;-0.00101679;0.00327077
11.5711;-16.0507;4.33783;0.843832;0.00151659;-0.00104661;0.00275806
11.9282;-16.0507;4.34789;0.843204;0.00190963;-0.00121489;0.00243859
12.2853;-16.0507;4.35202;0.843862;0.00243292;-0.00142795;0.00286481
12.6424;-16.0507;4.34978;0.835085;0.0022171;-0.00154023;0.00318499
12.9996;-16.0507;4.35153;0.826075;0.00262858;-0.00181069;0.00302628
13.3567;-16.0507;4.35645;0.829921;0.00293278;-0.00242116;0.00358532
13.7138;-16.0507;4.36226;0.844059;0.00274089;-0.00235019;0.00412274
14.0709;-16.0507;4.36802;0.845865;0.00181262;-0.00172405;0.00618213
14.428;-16.0507;4.36866;0.841423;0.00109688;-0.00125639;0.00734668
14.7852;-16.0507;4.37206;0.830302;0.00165907;-0.00145629;0.00599291
15.1423;-16.0507;4.37411;0.838788;0.0021368;-0.00145584;0.00774876
15.4994;-16.0507;4.37326;0.841944;0.00185437;-0.000843472;0.00840939
15.8565;-16.0507;4.37281;0.834543;0.00197393;-0.000846321;0.00669662
16.2136;-16.0507;4.38073;0.822796;0.00214717;-0.000763886;0.0047703
16.5707;-16.0507;4.38463;0.817142;0.00251995;-0.000628117;0.00449494
16.9279;-16.0507;4.37758;0.819885;0.00230331;-5.95822e-05;0.00425208
17.285;-16.0507;4.37068;0.818595;0.00200291;-0.00041815;0.00444066
17.6421;-16.0507;4.37348;0.809985;0.00206439;-0.000811612;0.00489993
17.9992;-16.0507;4.38576;0.795803;0.00426578;-0.00195206;0.00569171
18.3563;-16.0507;4.39413;0.787364;0.00430276;-0.00117188;0.00603604
18.7135;-16.0507;4.39796;0.781972;0.00194348;0.000258028;0.00521599
19.0706;-16.0507;4.39764;0.794611;0.00189599;-0.000624273;0.00466332
19.4277;-16.0507;4.40668;0.802029;0.00239245;-0.00115209;0.00450914
19.7848;-16.0507;4.41182;0.804645;0.00219326;-0.0012608;0.0060926
20.1419;-16.0507;4.40233;0.796312;0.00262168;-0.00139382;0.00613495
20.499;-16.0507;4.3927;0.777482;0.00204289;-0.00136745;0.00489526
20.8562;-16.0507;4.38903;0.761623;0.00273249;-0.0013567;0.00343133
21.2133;-16.0507;4.38808;0.748726;0.00371035;-0.00165459;0.00274913
21.5704;-16.0507;4.38393;0.739786;0.00454486;-0.00275468;0.00341346
21.9275;-16.0507;4.38339;0.739183;0.00534959;-0.00299537;0.00370689
22.2846;-16.0507;4.38404;0.742728;0.00316618;-0.0021328;0.00319945
22.6418;-16.0507;4.38098;0.746321;0.00210599;-0.00126215;0.00353744
22.9989;-16.0507;4.38897;0.7479;0.00274617;-0.000223053;0.0046603
23.356;-16.0507;4.40015;0.755177;0.00324405;0.000655931;0.00598883
23.7131;-16.0507;4.4093;0.764215;0.00399493;-3.3597e-05;0.00845931
24.0702;-16.0507;4.42066;0.768291;0.00412606;-0.00101415;0.0102919
24.4273;-16.0507;4.42959;0.770523;0.00409355;-0.00104532;0.00767047
24.7845;-16.0507;4.44392;0.760603;0.00620571;-0.00226925;0.0065045
25.1416;-16.0507;4.43223;0.767579;0.0056169;-0.00218605;0.00633741
25.4987;-16.0507;4.42157;0.767623;0.0036215;-0.00194692;0.00697486
25.8558;-16.0507;4.42712;0.761091;0.00384649;-0.00146985;0.00755654
26.2129;-16.0507;4.44624;0.758508;0.00532054;-0.00228463;0.00742596
26.5701;-16.0507;4.46949;0.751503;0.00556777;-0.00282424;0.00786453
26.9272;-16.0507;4.4886;0.750781;0.0050302;-0.0021696;0.00912057
27.2843;-16.0507;4.49977;0.756034;0.00537793;-0.00075662;0.00847313
27.6414;-16.0507;4.50254;0.753083;0.00541986;-0.0012147;0.00671266
27.9985;-16.0507;4.49986;0.745033;0.00561653;-0.00168091;0.00694886
28.3556;-16.0507;4.50066;0.737486;0.00528701;-0.00111652;0.0101453
28.7128;-16.0507;4.50252;0.737321;0.00407678;-0.000373871;0.0121029
29.0699;-16.0507;4.50361;0.736981;0.0051626;0.000759236;0.00993943
29.427;-16.0507;4.49977;0.734002;0.00550266;0.00088868;0.0104788
29.7841;-16.0507;4.50376;0.728153;0.00550237;0.00244092;0.0142713
30.1412;-16.0507;4.51917;0.72217;0.00704762;0.00387433;0.0173017
30.4984;-16.0507;4.53635;0.725437;0.00776265;0.00438036;0.0182329
30.8555;-16.0507;4.5452;0.725156;0.00758455;0.00413878;0.0199591
31.2126;-16.0507;4.54331;0.713887;0.00823156;0.00385039;0.0199773
31.5697;-16.0507;4.54513;0.699473;0.00913062;0.00425874;0.0164712
31.9268;-16.0507;4.5527;0.690391;0.0127399;0.00512333;0.0117056
32.284;-16.0507;4.55442;0.687442;0.0142292;0.00672405;0.0130062
32.6411;-16.0507;4.5518;0.685002;0.0127895;0.00833461;0.0160629
32.9982;-16.0507;4.5517;0.681012;0.0137777;0.00855943;0.0158419
33.3553;-16.0507;4.5652;0.679572;0.0140177;0.00780045;0.0131712
33.7124;-16.0507;4.57538;0.677039;0.0139647;0.00760989;0.0130704
34.0695;-16.0507;4.58326;0.661701;0.0155941;0.00699902;0.0128652
34.4267;-16.0507;4.58297;0.648645;0.0175828;0.00544717;0.0133801
34.7838;-16.0507;4.59641;0.646545;0.0212033;0.00404895;0.0120588
35.1409;-16.0507;4.60711;0.658862;0.0239366;0.00357413;0.0104854
35.498;-16.0507;4.61637;0.667212;0.0245759;0.00392795;0.0101102
35.8551;-16.0507;4.61882;0.665408;0.0255052;0.00553562;0.00959941
36.2123;-16.0507;4.62024;0.658224;0.0281627;0.00569706;0.00963657
36.5694;-16.0507;4.62525;0.646717;0.0309325;0.00509058;0.0111246
36.9265;-16.0507;4.6396;0.634204;0.035696;0.00404111;0.0105989
37.2836;-16.0507;4.65955;0.614218;0.0433939;0.00370745;0.0106947
37.6407;-16.0507;4.66303;0.601661;0.0531724;0.000928727;0.0102255
37.9978;-16.0507;4.65949;0.600694;0.0671384;-0.00563816;0.0107562
38.355;-16.0507;4.65196;0.596331;0.0779555;-0.00933722;0.0115602
38.7121;-16.0507;4.64651;0.591418;0.0892163;-0.0132295;0.011926
39.0692;-16.0507;4.6427;0.585853;0.0992187;-0.0168514;0.0123037
39.4263;-16.0507;4.63467;0.577969;0.101518;-0.0227799;0.0145076
39.7834;-16.0507;4.61785;0.573498;0.10846;-0.0311959;0.0194716
40.1406;-16.0507;4.60169;0.571214;0.107674;-0.0359036;0.0241868
40.4977;-16.0507;4.59571;0.565959;0.102794;-0.0410492;0.0291176
40.8548;-16.0507;4.59253;0.565136;0.101925;-0.0480039;0.0372363
41.2119;-16.0507;4.57924;0.574694;0.108602;-0.0598048;0.05222
41.569;-16.0507;4.57659;0.561485;0.117741;-0.0717053;0.0647395
41.9261;-16.0507;4.57769;0.54963;0.120412;-0.0836022;0.0796579
42.2833;-16.0507;4.58983;0.542699;0.108359;-0.0881656;0.0984025
42.6404;-16.0507;4.60044;0.550491;0.0919106;-0.0802169;0.114107
42.9975;-16.0507;4.60264;0.553422;0.0867618;-0.0778778;0.130676
43.3546;-16.0507;4.60842;0.55554;0.0810315;-0.0802506;0.151671
43.7117;-16.0507;4.62083;0.562298;0.0791744;-0.0809412;0.172677
44.0689;-16.0507;4.62782;0.57939;0.0809698;-0.0797712;0.19553
44.426;-16.0507;4.62641;0.582175;0.0792189;-0.0754674;0.207514
44.7831;-16.0507;4.62659;0.592605;0.0752425;-0.0719167;0.209022
45.1402;-16.0507;4.62796;0.600892;0.068395;-0.062236;0.208687
45.4973;-16.0507;4.63061;0.610579;0.0629444;-0.0625809;0.217614
45.8545;-16.0507;4.63439;0.647632;0.0601335;-0.0477553;0.24783
-44.8536;-16.4078;3.65771;0.584132;0.00455836;-3.86234e-05;0.00196445
-44.4965;-16.4078;3.6398;0.620456;0.00113403;0.000264669;0.00123967
-44.1394;-16.4078;3.63544;0.622036;0.00137661;-0.000287953;0.00141062
-43.7823;-16.4078;3.62575;0.625263;0.00120574;-6.30059e-05;0.00179492
-43.4251;-16.4078;3.61217;0.647157;0.0013793;-0.000134789;0.0018224
